project_id,technology,original_dataset_id,load_area,capacity_limit,capacity_limit_conversion,connect_cost_per_mw,location_id
10988,CSP_Trough_No_Storage,2550,CO_E,218.66652638327,54.3155817736874,26132.2475292844,10386
3390,Central_PV,2550,CO_E,218.66652638327,43.1155492924637,26132.2475292844,10386
15990,CSP_Trough_No_Storage,17049,NM_N,2.08942444219971,54.9489369741219,68337.2046277607,10546
11099,CSP_Trough_No_Storage,2842,CO_E,59.5443031880341,54.699561424905,28745.6834575018,10387
3501,Central_PV,2842,CO_E,59.5443031880341,43.4725560498112,28745.6834575018,10387
19369,CSP_Trough_6h_Storage,104253885,CO_E,59.5443031880341,39.0711153035035,28745.6834575018,10387
6432,Central_PV,12897,CO_DEN,1.98320797744751,43.6866696888412,7301.40701185944,10388
14030,CSP_Trough_No_Storage,12897,CO_DEN,1.98320797744751,52.8353654146151,7301.40701185944,10388
16660,CSP_Trough_No_Storage,18609,CO_DEN,13.846986247757,51.5145613324145,9116.13746995831,10389
9063,Central_PV,18609,CO_DEN,13.846986247757,43.7381717060086,9116.13746995831,10389
16773,CSP_Trough_No_Storage,18747,CO_E,41.6485335807648,51.1946839236552,7839.51565647392,10390
9176,Central_PV,18747,CO_E,41.6485335807648,43.866926748927,7839.51565647392,10390
9177,Central_PV,18748,CO_E,1.81151773782349,43.866926748927,14794.1087923792,10391
16774,CSP_Trough_No_Storage,18748,CO_E,1.81151773782349,51.1946839236552,14794.1087923792,10391
9286,Central_PV,18858,CO_DEN,91.7162781261444,43.9699307832618,9902.2248809207,10392
16883,CSP_Trough_No_Storage,18858,CO_DEN,91.7162781261444,52.1665814813133,9902.2248809207,10392
549,Wind,838,WY_SE,240,1,885.52875758593,10485
14399,CSP_Trough_No_Storage,13318,WY_SE,23.51711558638,50.8786816484225,12368.6015057425,10393
6801,Central_PV,13318,WY_SE,23.51711558638,44.3561959120172,12368.6015057425,10393
14498,CSP_Trough_No_Storage,13454,WY_SE,15.6407481704788,50.9039751071556,51149.1899577632,10394
6901,Central_PV,13454,WY_SE,15.6407481704788,44.6116448352486,51149.1899577632,10394
17506,CSP_Trough_No_Storage,19712,WY_NE,3.73162305414963,50.5666493145858,42152.1143437558,10395
9910,Central_PV,19712,WY_NE,3.73162305414963,44.6909590236051,42152.1143437558,10395
10007,Central_PV,19834,WY_NE,4.91230536599731,44.8969670922747,39016.9925272691,10396
17603,CSP_Trough_No_Storage,19834,WY_NE,4.91230536599731,49.3558163742907,39016.9925272691,10396
4381,Central_PV,4517,WY_NE,186.149626045772,45.0348866156504,36794.9115785859,10397
11979,CSP_Trough_No_Storage,4517,WY_NE,186.149626045772,49.3641089628598,36794.9115785859,10397
10088,Central_PV,20054,WY_NE,35.1800631851285,45.0772241523605,60664.2897703086,10398
3057,Wind,3395,CO_E,30,1,14304.2208143423,10508
17684,CSP_Trough_No_Storage,20054,WY_NE,35.1800631851285,50.5666493145858,60664.2897703086,10398
6225,Central_PV,12660,CO_E,33.3341939422913,43.1606089180049,31678.7279630403,10399
13823,CSP_Trough_No_Storage,12660,CO_E,33.3341939422913,54.741040951239,31678.7279630403,10399
11207,CSP_Trough_No_Storage,3192,CO_E,24.3358291980286,51.8385589518088,11763.961801984,10400
3609,Central_PV,3192,CO_E,24.3358291980286,43.777143209837,11763.961801984,10400
4392,Central_PV,4558,WY_NE,18.1633827961593,45.1029751609442,72284.6917747039,10401
11990,CSP_Trough_No_Storage,4558,WY_NE,18.1633827961593,48.7720201304819,72284.6917747039,10401
543,Wind,860,WY_SE,60,1,6762.00802108541,10402
18490,CSP_Trough_No_Storage,23600,NM_N,2855.03855139416,54.2986239447474,43968.2919539435,10403
10894,Central_PV,23600,NM_N,2855.03855139416,42.1547964930964,43968.2919539435,10403
10901,Central_PV,23660,NM_N,329.89683353537,42.338960581006,11781.4411227936,10404
16665,CSP_Trough_No_Storage,18616,CO_DEN,83.3024689989777,52.8353654146151,9590.67169679272,10415
9771,Central_PV,19454,WY_SE,12.0424934614792,44.4076979291846,24218.0803027822,10463
18497,CSP_Trough_No_Storage,23660,NM_N,329.89683353537,54.3578728529708,11781.4411227936,10404
10970,CSP_Trough_No_Storage,2504,CO_E,11.6073888797913,53.8713707390415,27439.3420411369,10405
3372,Central_PV,2504,CO_E,11.6073888797913,43.0943964914163,27439.3420411369,10405
17370,CSP_Trough_No_Storage,19456,WY_SE,69.2735797262573,51.3924271760711,10068.7516047029,10406
9773,Central_PV,19456,WY_SE,69.2735797262573,44.5107019635193,10068.7516047029,10406
3530,Central_PV,2922,CO_DEN,15.9579769631348,43.5836656545064,34369.9629030047,10407
11128,CSP_Trough_No_Storage,2922,CO_DEN,15.9579769631348,53.8713707390415,34369.9629030047,10407
10657,Central_PV,22779,CO_DEN,9.92744244110107,43.6609186802575,15211.8279730093,10408
19370,CSP_Trough_6h_Storage,104253965,CO_DEN,9.92744244110107,37.7395467247251,15211.8279730093,10408
18253,CSP_Trough_No_Storage,22779,CO_DEN,9.92744244110107,52.8353654146151,15211.8279730093,10408
6435,Central_PV,12901,CO_DEN,334.390525888428,87.4578275821406,6319.92826769349,10409
10549,Central_PV,22135,NM_N,28.2965992719116,42.373368251073,14422.2552388535,10416
18145,CSP_Trough_No_Storage,22135,NM_N,28.2965992719116,54.9489369741219,14422.2552388535,10416
2858,Wind,3405,CO_DEN,30,1,13977.711460863,10509
14033,CSP_Trough_No_Storage,12901,CO_DEN,334.390525888428,103.418153310511,6319.92826769349,10409
11736,CSP_Trough_No_Storage,3986,WY_SE,14.4198800687065,50.8942393617438,38644.593421864,10410
4138,Central_PV,3986,WY_SE,14.4198800687065,44.5756360017799,38644.593421864,10410
2284,Wind,295,NM_N,210,1,16126.958593045,10411
2362,Wind,560,NM_N,90,1,15749.3250779612,10412
13192,CSP_Trough_No_Storage,11029,NM_N,41.7535718306885,54.9854863406555,27945.6269832066,10413
5594,Central_PV,11029,NM_N,41.7535718306885,43.0416273208362,27945.6269832066,10413
11120,CSP_Trough_No_Storage,2903,CO_E,21.3027475104828,54.4054200425888,39324.509117243,10414
3522,Central_PV,2903,CO_E,21.3027475104828,43.5579146459228,39324.509117243,10414
9068,Central_PV,18616,CO_DEN,83.3024689989777,43.6866696888412,9590.67169679272,10415
5138,Central_PV,10137,NM_N,16.1280578046875,42.5536253111588,71009.06343429,10449
13074,CSP_Trough_No_Storage,10825,NM_N,14.5069655749817,56.4182723606368,30331.8417007459,10417
5476,Central_PV,10825,NM_N,14.5069655749817,42.8626374141631,30331.8417007459,10417
3474,Central_PV,2768,CO_E,14.7839295348358,43.3928713509892,22520.009187066,10418
11072,CSP_Trough_No_Storage,2768,CO_E,14.7839295348358,54.6530263393811,22520.009187066,10418
3557,Central_PV,3032,CO_DEN,21.8415648241272,43.6609186802575,17828.608846863,10419
11155,CSP_Trough_No_Storage,3032,CO_DEN,21.8415648241272,52.969621884261,17828.608846863,10419
2438,Wind,3760,NM_N,30,1,34646.4434250326,10420
13072,CSP_Trough_No_Storage,10823,NM_N,16.5874154960327,56.1506561488479,31016.5411765672,10421
5474,Central_PV,10823,NM_N,16.5874154960327,42.8476138732615,31016.5411765672,10421
11140,CSP_Trough_No_Storage,2963,CO_DEN,19.952903925293,53.8713707390415,37716.5173233435,10422
3542,Central_PV,2963,CO_DEN,19.952903925293,43.5836656545064,37716.5173233435,10422
11527,CSP_Trough_No_Storage,3686,WY_SE,127.897012681404,50.7964507693333,7758.13070062955,10423
2705,Wind,1620,CO_E,210,1,38081.2845283845,10473
3929,Central_PV,3686,WY_SE,127.897012681404,44.3379995680503,7758.13070062955,10423
4157,Central_PV,4013,WY_SE,18.1581344817924,44.5879549892704,47227.4707601663,10424
11755,CSP_Trough_No_Storage,4013,WY_SE,18.1581344817924,51.1728955884385,47227.4707601663,10424
11986,CSP_Trough_No_Storage,4548,WY_NE,12.1230256384163,48.9461557772067,62566.5921999174,10425
4388,Central_PV,4548,WY_NE,12.1230256384163,45.0875208726539,62566.5921999174,10425
15988,CSP_Trough_No_Storage,17047,NM_N,122.739080032471,55.6804446022945,52279.0889976644,10426
8391,Central_PV,17047,NM_N,122.739080032471,42.7442922089292,52279.0889976644,10426
16414,CSP_Trough_No_Storage,18351,CO_E,195.276454974777,53.8602213828263,5343.39302585907,10427
8817,Central_PV,18351,CO_E,195.276454974777,43.3519065772532,5343.39302585907,10427
3799,Central_PV,3523,WY_SE,44.3412191319962,44.1759388519313,7486.4092916609,10428
11397,CSP_Trough_No_Storage,3523,WY_SE,44.3412191319962,51.9288908219598,7486.4092916609,10428
2478,Wind,646,NM_N,60,1,33837.2924645264,10429
2489,Wind,3763,NM_N,30,1,37749.3978399923,10430
563,Wind,859,WY_SE,60,1,10246.5398936763,10431
12778,CSP_Trough_No_Storage,10216,NM_N,20.4642146768799,55.4725326954366,15395.9691682721,10432
5180,Central_PV,10216,NM_N,20.4642146768799,42.4248702682403,15395.9691682721,10432
13913,CSP_Trough_No_Storage,12772,CO_E,6.03839861827087,54.2257879508683,38272.4365960066,10433
6315,Central_PV,12772,CO_E,6.03839861827087,43.4291596030043,38272.4365960066,10433
11052,CSP_Trough_No_Storage,2714,CO_E,13.324708658905,54.4772675776863,37945.8057339646,10434
3454,Central_PV,2714,CO_E,13.324708658905,43.5501872932641,37945.8057339646,10434
13711,CSP_Trough_No_Storage,12130,NM_N,11.2660431447754,55.6916908047539,55830.1812328908,10435
6113,Central_PV,12130,NM_N,11.2660431447754,42.7338823712446,55830.1812328908,10435
12809,CSP_Trough_No_Storage,10270,NM_N,31.7023818583374,54.5530927814034,28423.2692242676,10442
16073,CSP_Trough_No_Storage,17151,NM_N,129.549393292297,56.2780803493941,33430.9379528866,10436
8476,Central_PV,17151,NM_N,129.549393292297,42.8215845464442,33430.9379528866,10436
16416,CSP_Trough_No_Storage,18353,CO_E,13.4268856950073,54.9489369741219,30859.4565952012,10437
8819,Central_PV,18353,CO_E,13.4268856950073,43.4034085944206,30859.4565952012,10437
2384,Wind,3775,NM_N,30,1,32382.6444437393,10438
2367,Wind,3827,NM_N,30,1,20039.9741190666,10439
391,Wind,912,WY_NE,300,1,74581.4799389168,10440
5171,Central_PV,10201,NM_N,43.0809413736267,42.3991192596566,10295.7752244139,10441
12769,CSP_Trough_No_Storage,10201,NM_N,43.0809413736267,55.3178630764052,10295.7752244139,10441
4252,Central_PV,4220,WY_NE,20.4583048796082,44.7424610407725,24536.6696341666,10448
5211,Central_PV,10270,NM_N,31.7023818583374,42.4529092006579,28423.2692242676,10442
6334,Central_PV,12793,CO_E,13.3417088878632,43.532163637339,36602.5693374785,10443
13932,CSP_Trough_No_Storage,12793,CO_E,13.3417088878632,54.5850088116576,36602.5693374785,10443
14034,CSP_Trough_No_Storage,12902,CO_E,3.94761996525574,51.8385589518088,9101.8003014463,10444
6436,Central_PV,12902,CO_E,3.94761996525574,43.7639227145923,9101.8003014463,10444
14081,CSP_Trough_No_Storage,12961,CO_E,24.1527389693451,51.8385589518088,2828.59482585025,10461
6483,Central_PV,12961,CO_E,24.1527389693451,43.8607165450702,2828.59482585025,10461
3863,Central_PV,3609,WY_SE,19.4054267759781,44.2565836159525,4016.44045004898,10445
11461,CSP_Trough_No_Storage,3609,WY_SE,19.4054267759781,51.1540943998617,4016.44045004898,10445
