transmission_line_id,load_area_start,load_area_end,existing_transfer_capacity_mw,transmission_length_km,load_areas_border_each_other
740,AZ_PHX,CO_NW,,,f
737,AZ_PHX,UT_N,,,f
765,AZ_PHX,WA_W,,,f
758,AZ_PHX,CA_PGE_S,,,f
781,AZ_PHX,CA_PGE_N,,,f
756,AZ_PHX,ID_S_OR_E,,,f
743,AZ_PHX,AZ_NM_N,,,f
753,AZ_PHX,OR_E,,,f
780,AZ_PHX,WY_SE,,,f
736,AZ_PHX,MT_SE,,,f
776,AZ_PHX,NM_N,,,f
784,AZ_PHX,CA_SCE_SE,,,f
739,AZ_PHX,WA_SEATAC,,,f
751,AZ_PHX,CA_PGE_CEN,,,f
760,AZ_PHX,CA_SCE_S,,,f
779,AZ_PHX,WY_NE,,,f
750,AZ_PHX,OR_WA_BPA,,,f
764,AZ_PHX,OR_PDX,,,f
746,AZ_PHX,MT_NE,,,f
773,AZ_PHX,WY_NW,,,f
768,AZ_PHX,CO_DEN,,,f
752,AZ_PHX,CA_SCE_CEN,,,f
757,AZ_PHX,CO_E,,,f
766,AZ_PHX,WA_N_CEN,,,f
762,AZ_PHX,CO_SW,,,f
783,AZ_PHX,NM_S_TX_EPE,,,f
778,AZ_PHX,WA_ID_AVA,,,f
1985,CA_SCE_VLY,CA_SDGE,,,f
1989,CA_SCE_VLY,CAN_BC,,,f
1981,CA_SCE_VLY,MEX_BAJA,,,f
1973,CA_SCE_VLY,CA_IID,,,f
1970,CA_SCE_VLY,ID_E,,,f
1996,CA_SCE_VLY,MT_NW,,,f
1966,CA_SCE_VLY,CAN_ALB,,,f
1967,CA_SCE_VLY,CA_SMUD,,,f
1980,CA_SCE_VLY,NV_S,,,f
1969,CA_SCE_VLY,MT_SW,,,f
1998,CA_SCE_VLY,CA_PGE_BAY,,,f
2002,CA_SCE_VLY,OR_W,,,f
1997,CA_SCE_VLY,AZ_SE,,,f
1993,CA_SCE_VLY,UT_S,,,f
2000,CA_SCE_VLY,NV_N,,,f
1976,CA_SCE_VLY,AZ_PHX,,,f
1974,CA_SCE_VLY,WY_SW,,,f
1965,CA_SCE_VLY,CO_NW,,,f
1962,CA_SCE_VLY,UT_N,,,f
1991,CA_SCE_VLY,WA_W,,,f
2006,CA_SCE_VLY,CA_PGE_N,,,f
1982,CA_SCE_VLY,ID_S_OR_E,,,f
1968,CA_SCE_VLY,AZ_NM_N,,,f
1979,CA_SCE_VLY,OR_E,,,f
2005,CA_SCE_VLY,WY_SE,,,f
1961,CA_SCE_VLY,MT_SE,,,f
2001,CA_SCE_VLY,NM_N,,,f
2009,CA_SCE_VLY,CA_SCE_SE,,,f
1964,CA_SCE_VLY,WA_SEATAC,,,f
2004,CA_SCE_VLY,WY_NE,,,f
2007,CA_SCE_VLY,AZ_NW,,,f
1975,CA_SCE_VLY,OR_WA_BPA,,,f
1990,CA_SCE_VLY,OR_PDX,,,f
1971,CA_SCE_VLY,MT_NE,,,f
1999,CA_SCE_VLY,WY_NW,,,f
1987,CA_SCE_VLY,AZ_APS_N,,,f
1994,CA_SCE_VLY,CO_DEN,,,f
1983,CA_SCE_VLY,CO_E,,,f
1992,CA_SCE_VLY,WA_N_CEN,,,f
1963,CA_SCE_VLY,AZ_APS_E,,,f
1988,CA_SCE_VLY,CO_SW,,,f
2008,CA_SCE_VLY,NM_S_TX_EPE,,,f
1972,CA_SCE_VLY,AZ_APS_SW,,,f
2003,CA_SCE_VLY,WA_ID_AVA,,,f
661,WY_SW,CA_SDGE,,,f
665,WY_SW,CAN_BC,,,f
657,WY_SW,MEX_BAJA,,,f
650,WY_SW,CA_IID,,,f
671,WY_SW,CA_LADWP,,,f
672,WY_SW,MT_NW,,,f
643,WY_SW,CAN_ALB,,,f
644,WY_SW,CA_SMUD,,,f
656,WY_SW,NV_S,,,f
646,WY_SW,MT_SW,,,f
674,WY_SW,CA_PGE_BAY,,,f
679,WY_SW,OR_W,,,f
673,WY_SW,AZ_SE,,,f
669,WY_SW,UT_S,,,f
676,WY_SW,NV_N,,,f
652,WY_SW,AZ_PHX,,,f
677,WY_SW,CA_SCE_VLY,,,f
667,WY_SW,WA_W,,,f
660,WY_SW,CA_PGE_S,,,f
683,WY_SW,CA_PGE_N,,,f
658,WY_SW,ID_S_OR_E,,,f
645,WY_SW,AZ_NM_N,,,f
655,WY_SW,OR_E,,,f
638,WY_SW,MT_SE,,,f
678,WY_SW,NM_N,,,f
686,WY_SW,CA_SCE_SE,,,f
641,WY_SW,WA_SEATAC,,,f
653,WY_SW,CA_PGE_CEN,,,f
662,WY_SW,CA_SCE_S,,,f
681,WY_SW,WY_NE,,,f
684,WY_SW,AZ_NW,,,f
651,WY_SW,OR_WA_BPA,,,f
666,WY_SW,OR_PDX,,,f
648,WY_SW,MT_NE,,,f
663,WY_SW,AZ_APS_N,,,f
670,WY_SW,CO_DEN,,,f
654,WY_SW,CA_SCE_CEN,,,f
659,WY_SW,CO_E,,,f
668,WY_SW,WA_N_CEN,,,f
640,WY_SW,AZ_APS_E,,,f
664,WY_SW,CO_SW,,,f
685,WY_SW,NM_S_TX_EPE,,,f
649,WY_SW,AZ_APS_SW,,,f
680,WY_SW,WA_ID_AVA,,,f
220,CO_NW,CA_SDGE,,,f
224,CO_NW,CAN_BC,,,f
216,CO_NW,MEX_BAJA,,,f
208,CO_NW,CA_IID,,,f
230,CO_NW,CA_LADWP,,,f
205,CO_NW,ID_E,,,f
231,CO_NW,MT_NW,,,f
201,CO_NW,CAN_ALB,,,f
202,CO_NW,CA_SMUD,,,f
215,CO_NW,NV_S,,,f
204,CO_NW,MT_SW,,,f
233,CO_NW,CA_PGE_BAY,,,f
238,CO_NW,OR_W,,,f
232,CO_NW,AZ_SE,,,f
235,CO_NW,NV_N,,,f
211,CO_NW,AZ_PHX,,,f
236,CO_NW,CA_SCE_VLY,,,f
226,CO_NW,WA_W,,,f
219,CO_NW,CA_PGE_S,,,f
242,CO_NW,CA_PGE_N,,,f
217,CO_NW,ID_S_OR_E,,,f
203,CO_NW,AZ_NM_N,,,f
214,CO_NW,OR_E,,,f
197,CO_NW,MT_SE,,,f
237,CO_NW,NM_N,,,f
245,CO_NW,CA_SCE_SE,,,f
200,CO_NW,WA_SEATAC,,,f
212,CO_NW,CA_PGE_CEN,,,f
221,CO_NW,CA_SCE_S,,,f
240,CO_NW,WY_NE,,,f
243,CO_NW,AZ_NW,,,f
210,CO_NW,OR_WA_BPA,,,f
225,CO_NW,OR_PDX,,,f
206,CO_NW,MT_NE,,,f
234,CO_NW,WY_NW,,,f
222,CO_NW,AZ_APS_N,,,f
213,CO_NW,CA_SCE_CEN,,,f
227,CO_NW,WA_N_CEN,,,f
199,CO_NW,AZ_APS_E,,,f
244,CO_NW,NM_S_TX_EPE,,,f
207,CO_NW,AZ_APS_SW,,,f
239,CO_NW,WA_ID_AVA,,,f
73,UT_N,CA_SDGE,,,f
77,UT_N,CAN_BC,,,f
69,UT_N,MEX_BAJA,,,f
61,UT_N,CA_IID,,,f
83,UT_N,CA_LADWP,,,f
84,UT_N,MT_NW,,,f
54,UT_N,CAN_ALB,,,f
55,UT_N,CA_SMUD,,,f
68,UT_N,NV_S,,,f
57,UT_N,MT_SW,,,f
86,UT_N,CA_PGE_BAY,,,f
91,UT_N,OR_W,,,f
85,UT_N,AZ_SE,,,f
64,UT_N,AZ_PHX,,,f
89,UT_N,CA_SCE_VLY,,,f
79,UT_N,WA_W,,,f
72,UT_N,CA_PGE_S,,,f
95,UT_N,CA_PGE_N,,,f
70,UT_N,ID_S_OR_E,,,f
56,UT_N,AZ_NM_N,,,f
67,UT_N,OR_E,,,f
94,UT_N,WY_SE,,,f
50,UT_N,MT_SE,,,f
90,UT_N,NM_N,,,f
98,UT_N,CA_SCE_SE,,,f
52,UT_N,WA_SEATAC,,,f
65,UT_N,CA_PGE_CEN,,,f
74,UT_N,CA_SCE_S,,,f
93,UT_N,WY_NE,,,f
96,UT_N,AZ_NW,,,f
63,UT_N,OR_WA_BPA,,,f
78,UT_N,OR_PDX,,,f
59,UT_N,MT_NE,,,f
87,UT_N,WY_NW,,,f
75,UT_N,AZ_APS_N,,,f
82,UT_N,CO_DEN,,,f
66,UT_N,CA_SCE_CEN,,,f
71,UT_N,CO_E,,,f
80,UT_N,WA_N_CEN,,,f
51,UT_N,AZ_APS_E,,,f
76,UT_N,CO_SW,,,f
97,UT_N,NM_S_TX_EPE,,,f
60,UT_N,AZ_APS_SW,,,f
92,UT_N,WA_ID_AVA,,,f
1495,WA_W,CA_SDGE,,,f
1491,WA_W,MEX_BAJA,,,f
1483,WA_W,CA_IID,,,f
1504,WA_W,CA_LADWP,,,f
1480,WA_W,ID_E,,,f
1505,WA_W,MT_NW,,,f
1476,WA_W,CAN_ALB,,,f
1477,WA_W,CA_SMUD,,,f
1490,WA_W,NV_S,,,f
1479,WA_W,MT_SW,,,f
1507,WA_W,CA_PGE_BAY,,,f
1506,WA_W,AZ_SE,,,f
1502,WA_W,UT_S,,,f
1509,WA_W,NV_N,,,f
1486,WA_W,AZ_PHX,,,f
1510,WA_W,CA_SCE_VLY,,,f
1484,WA_W,WY_SW,,,f
1475,WA_W,CO_NW,,,f
1472,WA_W,UT_N,,,f
1494,WA_W,CA_PGE_S,,,f
1516,WA_W,CA_PGE_N,,,f
1492,WA_W,ID_S_OR_E,,,f
1478,WA_W,AZ_NM_N,,,f
1489,WA_W,OR_E,,,f
1515,WA_W,WY_SE,,,f
1471,WA_W,MT_SE,,,f
1511,WA_W,NM_N,,,f
1519,WA_W,CA_SCE_SE,,,f
1487,WA_W,CA_PGE_CEN,,,f
1496,WA_W,CA_SCE_S,,,f
1514,WA_W,WY_NE,,,f
1517,WA_W,AZ_NW,,,f
1481,WA_W,MT_NE,,,f
1508,WA_W,WY_NW,,,f
1497,WA_W,AZ_APS_N,,,f
1503,WA_W,CO_DEN,,,f
1488,WA_W,CA_SCE_CEN,,,f
1493,WA_W,CO_E,,,f
1473,WA_W,AZ_APS_E,,,f
1498,WA_W,CO_SW,,,f
1518,WA_W,NM_S_TX_EPE,,,f
1482,WA_W,AZ_APS_SW,,,f
1513,WA_W,WA_ID_AVA,,,f
1151,CA_PGE_S,CA_SDGE,,,f
1155,CA_PGE_S,CAN_BC,,,f
1148,CA_PGE_S,MEX_BAJA,,,f
1140,CA_PGE_S,CA_IID,,,f
1137,CA_PGE_S,ID_E,,,f
1162,CA_PGE_S,MT_NW,,,f
1133,CA_PGE_S,CAN_ALB,,,f
1134,CA_PGE_S,CA_SMUD,,,f
1147,CA_PGE_S,NV_S,,,f
1136,CA_PGE_S,MT_SW,,,f
1164,CA_PGE_S,CA_PGE_BAY,,,f
1169,CA_PGE_S,OR_W,,,f
1163,CA_PGE_S,AZ_SE,,,f
1159,CA_PGE_S,UT_S,,,f
1166,CA_PGE_S,NV_N,,,f
1143,CA_PGE_S,AZ_PHX,,,f
1141,CA_PGE_S,WY_SW,,,f
1132,CA_PGE_S,CO_NW,,,f
1129,CA_PGE_S,UT_N,,,f
1157,CA_PGE_S,WA_W,,,f
1173,CA_PGE_S,CA_PGE_N,,,f
1149,CA_PGE_S,ID_S_OR_E,,,f
1135,CA_PGE_S,AZ_NM_N,,,f
1146,CA_PGE_S,OR_E,,,f
1172,CA_PGE_S,WY_SE,,,f
1128,CA_PGE_S,MT_SE,,,f
1168,CA_PGE_S,NM_N,,,f
1176,CA_PGE_S,CA_SCE_SE,,,f
1131,CA_PGE_S,WA_SEATAC,,,f
1171,CA_PGE_S,WY_NE,,,f
1174,CA_PGE_S,AZ_NW,,,f
1142,CA_PGE_S,OR_WA_BPA,,,f
1156,CA_PGE_S,OR_PDX,,,f
1138,CA_PGE_S,MT_NE,,,f
1165,CA_PGE_S,WY_NW,,,f
1153,CA_PGE_S,AZ_APS_N,,,f
1160,CA_PGE_S,CO_DEN,,,f
1150,CA_PGE_S,CO_E,,,f
1158,CA_PGE_S,WA_N_CEN,,,f
1130,CA_PGE_S,AZ_APS_E,,,f
1154,CA_PGE_S,CO_SW,,,f
1175,CA_PGE_S,NM_S_TX_EPE,,,f
1139,CA_PGE_S,AZ_APS_SW,,,f
1170,CA_PGE_S,WA_ID_AVA,,,f
2279,CA_PGE_N,CA_SDGE,,,f
2283,CA_PGE_N,CAN_BC,,,f
2275,CA_PGE_N,MEX_BAJA,,,f
2267,CA_PGE_N,CA_IID,,,f
2289,CA_PGE_N,CA_LADWP,,,f
2264,CA_PGE_N,ID_E,,,f
2290,CA_PGE_N,MT_NW,,,f
2260,CA_PGE_N,CAN_ALB,,,f
2274,CA_PGE_N,NV_S,,,f
2263,CA_PGE_N,MT_SW,,,f
2291,CA_PGE_N,AZ_SE,,,f
2287,CA_PGE_N,UT_S,,,f
2270,CA_PGE_N,AZ_PHX,,,f
2295,CA_PGE_N,CA_SCE_VLY,,,f
2268,CA_PGE_N,WY_SW,,,f
2259,CA_PGE_N,CO_NW,,,f
2256,CA_PGE_N,UT_N,,,f
2285,CA_PGE_N,WA_W,,,f
2278,CA_PGE_N,CA_PGE_S,,,f
2276,CA_PGE_N,ID_S_OR_E,,,f
2262,CA_PGE_N,AZ_NM_N,,,f
2300,CA_PGE_N,WY_SE,,,f
2255,CA_PGE_N,MT_SE,,,f
2296,CA_PGE_N,NM_N,,,f
2303,CA_PGE_N,CA_SCE_SE,,,f
2258,CA_PGE_N,WA_SEATAC,,,f
2280,CA_PGE_N,CA_SCE_S,,,f
2299,CA_PGE_N,WY_NE,,,f
2301,CA_PGE_N,AZ_NW,,,f
2269,CA_PGE_N,OR_WA_BPA,,,f
2284,CA_PGE_N,OR_PDX,,,f
2265,CA_PGE_N,MT_NE,,,f
2293,CA_PGE_N,WY_NW,,,f
2281,CA_PGE_N,AZ_APS_N,,,f
2288,CA_PGE_N,CO_DEN,,,f
2272,CA_PGE_N,CA_SCE_CEN,,,f
2277,CA_PGE_N,CO_E,,,f
2286,CA_PGE_N,WA_N_CEN,,,f
2257,CA_PGE_N,AZ_APS_E,,,f
2282,CA_PGE_N,CO_SW,,,f
2302,CA_PGE_N,NM_S_TX_EPE,,,f
2266,CA_PGE_N,AZ_APS_SW,,,f
2298,CA_PGE_N,WA_ID_AVA,,,f
1053,ID_S_OR_E,CA_SDGE,,,f
1057,ID_S_OR_E,CAN_BC,,,f
1050,ID_S_OR_E,MEX_BAJA,,,f
1042,ID_S_OR_E,CA_IID,,,f
1063,ID_S_OR_E,CA_LADWP,,,f
1035,ID_S_OR_E,CAN_ALB,,,f
1036,ID_S_OR_E,CA_SMUD,,,f
1049,ID_S_OR_E,NV_S,,,f
1066,ID_S_OR_E,CA_PGE_BAY,,,f
1071,ID_S_OR_E,OR_W,,,f
1065,ID_S_OR_E,AZ_SE,,,f
1061,ID_S_OR_E,UT_S,,,f
1045,ID_S_OR_E,AZ_PHX,,,f
1069,ID_S_OR_E,CA_SCE_VLY,,,f
1043,ID_S_OR_E,WY_SW,,,f
1034,ID_S_OR_E,CO_NW,,,f
1031,ID_S_OR_E,UT_N,,,f
1059,ID_S_OR_E,WA_W,,,f
1052,ID_S_OR_E,CA_PGE_S,,,f
1075,ID_S_OR_E,CA_PGE_N,,,f
1037,ID_S_OR_E,AZ_NM_N,,,f
1074,ID_S_OR_E,WY_SE,,,f
1030,ID_S_OR_E,MT_SE,,,f
1070,ID_S_OR_E,NM_N,,,f
1078,ID_S_OR_E,CA_SCE_SE,,,f
1033,ID_S_OR_E,WA_SEATAC,,,f
1046,ID_S_OR_E,CA_PGE_CEN,,,f
1054,ID_S_OR_E,CA_SCE_S,,,f
1073,ID_S_OR_E,WY_NE,,,f
1076,ID_S_OR_E,AZ_NW,,,f
1058,ID_S_OR_E,OR_PDX,,,f
1040,ID_S_OR_E,MT_NE,,,f
1067,ID_S_OR_E,WY_NW,,,f
1055,ID_S_OR_E,AZ_APS_N,,,f
1062,ID_S_OR_E,CO_DEN,,,f
1047,ID_S_OR_E,CA_SCE_CEN,,,f
1051,ID_S_OR_E,CO_E,,,f
1060,ID_S_OR_E,WA_N_CEN,,,f
1032,ID_S_OR_E,AZ_APS_E,,,f
1056,ID_S_OR_E,CO_SW,,,f
1077,ID_S_OR_E,NM_S_TX_EPE,,,f
1041,ID_S_OR_E,AZ_APS_SW,,,f
367,AZ_NM_N,CA_SDGE,,,f
371,AZ_NM_N,CAN_BC,,,f
363,AZ_NM_N,MEX_BAJA,,,f
355,AZ_NM_N,CA_IID,,,f
377,AZ_NM_N,CA_LADWP,,,f
352,AZ_NM_N,ID_E,,,f
378,AZ_NM_N,MT_NW,,,f
349,AZ_NM_N,CAN_ALB,,,f
350,AZ_NM_N,CA_SMUD,,,f
362,AZ_NM_N,NV_S,,,f
351,AZ_NM_N,MT_SW,,,f
380,AZ_NM_N,CA_PGE_BAY,,,f
385,AZ_NM_N,OR_W,,,f
379,AZ_NM_N,AZ_SE,,,f
382,AZ_NM_N,NV_N,,,f
358,AZ_NM_N,AZ_PHX,,,f
383,AZ_NM_N,CA_SCE_VLY,,,f
356,AZ_NM_N,WY_SW,,,f
348,AZ_NM_N,CO_NW,,,f
345,AZ_NM_N,UT_N,,,f
373,AZ_NM_N,WA_W,,,f
366,AZ_NM_N,CA_PGE_S,,,f
389,AZ_NM_N,CA_PGE_N,,,f
364,AZ_NM_N,ID_S_OR_E,,,f
361,AZ_NM_N,OR_E,,,f
388,AZ_NM_N,WY_SE,,,f
344,AZ_NM_N,MT_SE,,,f
392,AZ_NM_N,CA_SCE_SE,,,f
347,AZ_NM_N,WA_SEATAC,,,f
359,AZ_NM_N,CA_PGE_CEN,,,f
368,AZ_NM_N,CA_SCE_S,,,f
387,AZ_NM_N,WY_NE,,,f
390,AZ_NM_N,AZ_NW,,,f
357,AZ_NM_N,OR_WA_BPA,,,f
372,AZ_NM_N,OR_PDX,,,f
353,AZ_NM_N,MT_NE,,,f
381,AZ_NM_N,WY_NW,,,f
376,AZ_NM_N,CO_DEN,,,f
360,AZ_NM_N,CA_SCE_CEN,,,f
365,AZ_NM_N,CO_E,,,f
374,AZ_NM_N,WA_N_CEN,,,f
354,AZ_NM_N,AZ_APS_SW,,,f
386,AZ_NM_N,WA_ID_AVA,,,f
906,OR_E,CA_SDGE,,,f
910,OR_E,CAN_BC,,,f
902,OR_E,MEX_BAJA,,,f
895,OR_E,CA_IID,,,f
916,OR_E,CA_LADWP,,,f
892,OR_E,ID_E,,,f
917,OR_E,MT_NW,,,f
888,OR_E,CAN_ALB,,,f
889,OR_E,CA_SMUD,,,f
901,OR_E,NV_S,,,f
891,OR_E,MT_SW,,,f
919,OR_E,CA_PGE_BAY,,,f
918,OR_E,AZ_SE,,,f
914,OR_E,UT_S,,,f
898,OR_E,AZ_PHX,,,f
922,OR_E,CA_SCE_VLY,,,f
896,OR_E,WY_SW,,,f
887,OR_E,CO_NW,,,f
884,OR_E,UT_N,,,f
912,OR_E,WA_W,,,f
905,OR_E,CA_PGE_S,,,f
890,OR_E,AZ_NM_N,,,f
927,OR_E,WY_SE,,,f
883,OR_E,MT_SE,,,f
923,OR_E,NM_N,,,f
931,OR_E,CA_SCE_SE,,,f
886,OR_E,WA_SEATAC,,,f
899,OR_E,CA_PGE_CEN,,,f
907,OR_E,CA_SCE_S,,,f
926,OR_E,WY_NE,,,f
929,OR_E,AZ_NW,,,f
911,OR_E,OR_PDX,,,f
893,OR_E,MT_NE,,,f
920,OR_E,WY_NW,,,f
908,OR_E,AZ_APS_N,,,f
915,OR_E,CO_DEN,,,f
900,OR_E,CA_SCE_CEN,,,f
904,OR_E,CO_E,,,f
913,OR_E,WA_N_CEN,,,f
885,OR_E,AZ_APS_E,,,f
909,OR_E,CO_SW,,,f
930,OR_E,NM_S_TX_EPE,,,f
894,OR_E,AZ_APS_SW,,,f
925,OR_E,WA_ID_AVA,,,f
2230,WY_SE,CA_SDGE,,,f
2234,WY_SE,CAN_BC,,,f
2226,WY_SE,MEX_BAJA,,,f
2218,WY_SE,CA_IID,,,f
2240,WY_SE,CA_LADWP,,,f
2215,WY_SE,ID_E,,,f
2241,WY_SE,MT_NW,,,f
2211,WY_SE,CAN_ALB,,,f
2212,WY_SE,CA_SMUD,,,f
2225,WY_SE,NV_S,,,f
2214,WY_SE,MT_SW,,,f
2243,WY_SE,CA_PGE_BAY,,,f
2248,WY_SE,OR_W,,,f
2242,WY_SE,AZ_SE,,,f
2238,WY_SE,UT_S,,,f
2245,WY_SE,NV_N,,,f
2221,WY_SE,AZ_PHX,,,f
2246,WY_SE,CA_SCE_VLY,,,f
2207,WY_SE,UT_N,,,f
2236,WY_SE,WA_W,,,f
2229,WY_SE,CA_PGE_S,,,f
2251,WY_SE,CA_PGE_N,,,f
2227,WY_SE,ID_S_OR_E,,,f
2213,WY_SE,AZ_NM_N,,,f
2224,WY_SE,OR_E,,,f
2206,WY_SE,MT_SE,,,f
2247,WY_SE,NM_N,,,f
2254,WY_SE,CA_SCE_SE,,,f
2209,WY_SE,WA_SEATAC,,,f
2222,WY_SE,CA_PGE_CEN,,,f
2231,WY_SE,CA_SCE_S,,,f
2252,WY_SE,AZ_NW,,,f
2220,WY_SE,OR_WA_BPA,,,f
2235,WY_SE,OR_PDX,,,f
2216,WY_SE,MT_NE,,,f
2232,WY_SE,AZ_APS_N,,,f
2223,WY_SE,CA_SCE_CEN,,,f
2237,WY_SE,WA_N_CEN,,,f
2208,WY_SE,AZ_APS_E,,,f
2233,WY_SE,CO_SW,,,f
2253,WY_SE,NM_S_TX_EPE,,,f
2217,WY_SE,AZ_APS_SW,,,f
2249,WY_SE,WA_ID_AVA,,,f
24,MT_SE,CA_SDGE,,,f
28,MT_SE,CAN_BC,,,f
20,MT_SE,MEX_BAJA,,,f
12,MT_SE,CA_IID,,,f
34,MT_SE,CA_LADWP,,,f
9,MT_SE,ID_E,,,f
35,MT_SE,MT_NW,,,f
5,MT_SE,CAN_ALB,,,f
6,MT_SE,CA_SMUD,,,f
19,MT_SE,NV_S,,,f
37,MT_SE,CA_PGE_BAY,,,f
42,MT_SE,OR_W,,,f
36,MT_SE,AZ_SE,,,f
32,MT_SE,UT_S,,,f
39,MT_SE,NV_N,,,f
15,MT_SE,AZ_PHX,,,f
40,MT_SE,CA_SCE_VLY,,,f
13,MT_SE,WY_SW,,,f
4,MT_SE,CO_NW,,,f
1,MT_SE,UT_N,,,f
30,MT_SE,WA_W,,,f
23,MT_SE,CA_PGE_S,,,f
46,MT_SE,CA_PGE_N,,,f
21,MT_SE,ID_S_OR_E,,,f
7,MT_SE,AZ_NM_N,,,f
18,MT_SE,OR_E,,,f
45,MT_SE,WY_SE,,,f
41,MT_SE,NM_N,,,f
49,MT_SE,CA_SCE_SE,,,f
3,MT_SE,WA_SEATAC,,,f
16,MT_SE,CA_PGE_CEN,,,f
25,MT_SE,CA_SCE_S,,,f
47,MT_SE,AZ_NW,,,f
14,MT_SE,OR_WA_BPA,,,f
29,MT_SE,OR_PDX,,,f
26,MT_SE,AZ_APS_N,,,f
33,MT_SE,CO_DEN,,,f
17,MT_SE,CA_SCE_CEN,,,f
22,MT_SE,CO_E,,,f
31,MT_SE,WA_N_CEN,,,f
2,MT_SE,AZ_APS_E,,,f
27,MT_SE,CO_SW,,,f
48,MT_SE,NM_S_TX_EPE,,,f
11,MT_SE,AZ_APS_SW,,,f
43,MT_SE,WA_ID_AVA,,,f
2034,NM_N,CA_SDGE,,,f
2038,NM_N,CAN_BC,,,f
2030,NM_N,MEX_BAJA,,,f
2022,NM_N,CA_IID,,,f
2044,NM_N,CA_LADWP,,,f
2019,NM_N,ID_E,,,f
2045,NM_N,MT_NW,,,f
2015,NM_N,CAN_ALB,,,f
2016,NM_N,CA_SMUD,,,f
2029,NM_N,NV_S,,,f
2018,NM_N,MT_SW,,,f
2047,NM_N,CA_PGE_BAY,,,f
2051,NM_N,OR_W,,,f
2046,NM_N,AZ_SE,,,f
2042,NM_N,UT_S,,,f
2049,NM_N,NV_N,,,f
2025,NM_N,AZ_PHX,,,f
2050,NM_N,CA_SCE_VLY,,,f
2023,NM_N,WY_SW,,,f
2014,NM_N,CO_NW,,,f
2011,NM_N,UT_N,,,f
2040,NM_N,WA_W,,,f
2033,NM_N,CA_PGE_S,,,f
2055,NM_N,CA_PGE_N,,,f
2031,NM_N,ID_S_OR_E,,,f
2028,NM_N,OR_E,,,f
2054,NM_N,WY_SE,,,f
2010,NM_N,MT_SE,,,f
2058,NM_N,CA_SCE_SE,,,f
2013,NM_N,WA_SEATAC,,,f
2026,NM_N,CA_PGE_CEN,,,f
2035,NM_N,CA_SCE_S,,,f
2053,NM_N,WY_NE,,,f
2056,NM_N,AZ_NW,,,f
2024,NM_N,OR_WA_BPA,,,f
2039,NM_N,OR_PDX,,,f
2020,NM_N,MT_NE,,,f
2048,NM_N,WY_NW,,,f
2036,NM_N,AZ_APS_N,,,f
2043,NM_N,CO_DEN,,,f
2027,NM_N,CA_SCE_CEN,,,f
2041,NM_N,WA_N_CEN,,,f
2012,NM_N,AZ_APS_E,,,f
2021,NM_N,AZ_APS_SW,,,f
2052,NM_N,WA_ID_AVA,,,f
2426,CA_SCE_SE,CA_SDGE,,,f
2430,CA_SCE_SE,CAN_BC,,,f
2436,CA_SCE_SE,CA_LADWP,,,f
2411,CA_SCE_SE,ID_E,,,f
2437,CA_SCE_SE,MT_NW,,,f
2407,CA_SCE_SE,CAN_ALB,,,f
2408,CA_SCE_SE,CA_SMUD,,,f
2410,CA_SCE_SE,MT_SW,,,f
2439,CA_SCE_SE,CA_PGE_BAY,,,f
2444,CA_SCE_SE,OR_W,,,f
2438,CA_SCE_SE,AZ_SE,,,f
2434,CA_SCE_SE,UT_S,,,f
2441,CA_SCE_SE,NV_N,,,f
2417,CA_SCE_SE,AZ_PHX,,,f
2442,CA_SCE_SE,CA_SCE_VLY,,,f
2415,CA_SCE_SE,WY_SW,,,f
2406,CA_SCE_SE,CO_NW,,,f
2403,CA_SCE_SE,UT_N,,,f
2432,CA_SCE_SE,WA_W,,,f
2425,CA_SCE_SE,CA_PGE_S,,,f
2448,CA_SCE_SE,CA_PGE_N,,,f
2423,CA_SCE_SE,ID_S_OR_E,,,f
2409,CA_SCE_SE,AZ_NM_N,,,f
2420,CA_SCE_SE,OR_E,,,f
2447,CA_SCE_SE,WY_SE,,,f
2402,CA_SCE_SE,MT_SE,,,f
2443,CA_SCE_SE,NM_N,,,f
2405,CA_SCE_SE,WA_SEATAC,,,f
2418,CA_SCE_SE,CA_PGE_CEN,,,f
2446,CA_SCE_SE,WY_NE,,,f
2416,CA_SCE_SE,OR_WA_BPA,,,f
2431,CA_SCE_SE,OR_PDX,,,f
2412,CA_SCE_SE,MT_NE,,,f
2440,CA_SCE_SE,WY_NW,,,f
2428,CA_SCE_SE,AZ_APS_N,,,f
2435,CA_SCE_SE,CO_DEN,,,f
2424,CA_SCE_SE,CO_E,,,f
2433,CA_SCE_SE,WA_N_CEN,,,f
2404,CA_SCE_SE,AZ_APS_E,,,f
2429,CA_SCE_SE,CO_SW,,,f
2450,CA_SCE_SE,NM_S_TX_EPE,,,f
2445,CA_SCE_SE,WA_ID_AVA,,,f
171,WA_SEATAC,CA_SDGE,,,f
175,WA_SEATAC,CAN_BC,,,f
167,WA_SEATAC,MEX_BAJA,,,f
159,WA_SEATAC,CA_IID,,,f
181,WA_SEATAC,CA_LADWP,,,f
156,WA_SEATAC,ID_E,,,f
182,WA_SEATAC,MT_NW,,,f
152,WA_SEATAC,CAN_ALB,,,f
153,WA_SEATAC,CA_SMUD,,,f
166,WA_SEATAC,NV_S,,,f
155,WA_SEATAC,MT_SW,,,f
184,WA_SEATAC,CA_PGE_BAY,,,f
189,WA_SEATAC,OR_W,,,f
183,WA_SEATAC,AZ_SE,,,f
