AZ_APS_E,Distributed,2017,0.021
AZ_APS_E,Distributed,2018,0.024
AZ_APS_E,Distributed,2019,0.027
AZ_APS_E,Distributed,2020,0.03
AZ_APS_E,Distributed,2021,0.033
AZ_APS_E,Distributed,2022,0.036
AZ_APS_E,Distributed,2023,0.039
AZ_APS_E,Distributed,2024,0.042
AZ_APS_E,Distributed,2025,0.045
AZ_APS_E,Distributed,2026,0.045
AZ_APS_E,Distributed,2027,0.045
AZ_APS_E,Distributed,2028,0.045
AZ_APS_E,Distributed,2029,0.045
AZ_APS_E,Distributed,2030,0.045
AZ_APS_E,Distributed,2031,0.045
AZ_APS_E,Distributed,2032,0.045
AZ_APS_E,Distributed,2033,0.045
AZ_APS_E,Distributed,2034,0.045
AZ_APS_E,Distributed,2035,0.045
AZ_APS_E,Distributed,2036,0.045
AZ_APS_E,Distributed,2037,0.045
AZ_APS_E,Distributed,2038,0.045
AZ_APS_E,Distributed,2039,0.045
AZ_APS_E,Distributed,2040,0.045
AZ_APS_E,Distributed,2041,0.045
AZ_APS_E,Distributed,2042,0.045
AZ_APS_E,Distributed,2043,0.045
AZ_APS_E,Distributed,2044,0.045
AZ_APS_E,Distributed,2045,0.045
AZ_APS_E,Distributed,2046,0.045
AZ_APS_E,Distributed,2047,0.045
AZ_APS_E,Distributed,2048,0.045
AZ_APS_E,Distributed,2049,0.045
AZ_APS_E,Distributed,2050,0.045
AZ_APS_E,Distributed,2051,0.045
AZ_APS_E,Distributed,2052,0.045
AZ_APS_E,Distributed,2053,0.045
AZ_APS_E,Distributed,2054,0.045
AZ_APS_E,Distributed,2055,0.045
AZ_APS_E,Distributed,2056,0.045
AZ_APS_E,Distributed,2057,0.045
AZ_APS_E,Distributed,2058,0.045
AZ_APS_E,Distributed,2059,0.045
AZ_APS_E,Distributed,2060,0.045
AZ_APS_E,Distributed,2061,0.045
AZ_APS_E,Distributed,2062,0.045
AZ_APS_E,Distributed,2063,0.045
AZ_APS_E,Distributed,2064,0.045
AZ_APS_E,Distributed,2065,0.045
AZ_APS_E,Distributed,2066,0.045
AZ_APS_E,Distributed,2067,0.045
AZ_APS_E,Distributed,2068,0.045
AZ_APS_E,Distributed,2069,0.045
AZ_APS_E,Distributed,2070,0.045
AZ_APS_E,Distributed,2071,0.045
AZ_APS_E,Distributed,2072,0.045
AZ_APS_E,Distributed,2073,0.045
AZ_APS_E,Distributed,2074,0.045
AZ_APS_E,Distributed,2075,0.045
AZ_APS_E,Distributed,2076,0.045
AZ_APS_E,Distributed,2077,0.045
AZ_APS_E,Distributed,2078,0.045
AZ_APS_E,Distributed,2079,0.045
AZ_APS_E,Distributed,2080,0.045
AZ_APS_E,Primary,2010,0.025
AZ_APS_E,Primary,2011,0.03
AZ_APS_E,Primary,2012,0.035
AZ_APS_E,Primary,2013,0.04
AZ_APS_E,Primary,2014,0.045
AZ_APS_E,Primary,2015,0.05
AZ_APS_E,Primary,2016,0.06
AZ_APS_E,Primary,2017,0.07
AZ_APS_E,Primary,2018,0.08
AZ_APS_E,Primary,2019,0.09
AZ_APS_E,Primary,2020,0.1
AZ_APS_E,Primary,2021,0.11
AZ_APS_E,Primary,2022,0.12
AZ_APS_E,Primary,2023,0.13
AZ_APS_E,Primary,2024,0.14
AZ_APS_E,Primary,2025,0.15
AZ_APS_E,Primary,2026,0.15
AZ_APS_E,Primary,2027,0.15
AZ_APS_E,Primary,2028,0.15
AZ_APS_E,Primary,2029,0.15
AZ_APS_E,Primary,2030,0.15
AZ_APS_E,Primary,2031,0.15
AZ_APS_E,Primary,2032,0.15
AZ_APS_E,Primary,2033,0.15
AZ_APS_E,Primary,2034,0.15
AZ_APS_E,Primary,2035,0.15
AZ_APS_E,Primary,2036,0.15
AZ_APS_E,Primary,2037,0.15
AZ_APS_E,Primary,2038,0.15
AZ_APS_E,Primary,2039,0.15
AZ_APS_E,Primary,2040,0.15
AZ_APS_E,Primary,2041,0.15
AZ_APS_E,Primary,2042,0.15
AZ_APS_E,Primary,2043,0.15
AZ_APS_E,Primary,2044,0.15
AZ_APS_E,Primary,2045,0.15
AZ_APS_E,Primary,2046,0.15
AZ_APS_E,Primary,2047,0.15
AZ_APS_E,Primary,2048,0.15
AZ_APS_E,Primary,2049,0.15
AZ_APS_E,Primary,2050,0.15
AZ_APS_E,Primary,2051,0.15
AZ_APS_E,Primary,2052,0.15
AZ_APS_E,Primary,2053,0.15
AZ_APS_E,Primary,2054,0.15
AZ_APS_E,Primary,2055,0.15
AZ_APS_E,Primary,2056,0.15
AZ_APS_E,Primary,2057,0.15
AZ_APS_E,Primary,2058,0.15
AZ_APS_E,Primary,2059,0.15
AZ_APS_E,Primary,2060,0.15
AZ_APS_E,Primary,2061,0.15
AZ_APS_E,Primary,2062,0.15
AZ_APS_E,Primary,2063,0.15
AZ_APS_E,Primary,2064,0.15
AZ_APS_E,Primary,2065,0.15
AZ_APS_E,Primary,2066,0.15
AZ_APS_E,Primary,2067,0.15
AZ_APS_E,Primary,2068,0.15
AZ_APS_E,Primary,2069,0.15
AZ_APS_E,Primary,2070,0.15
AZ_APS_E,Primary,2071,0.15
AZ_APS_E,Primary,2072,0.15
AZ_APS_E,Primary,2073,0.15
AZ_APS_E,Primary,2074,0.15
AZ_APS_E,Primary,2075,0.15
AZ_APS_E,Primary,2076,0.15
AZ_APS_E,Primary,2077,0.15
AZ_APS_E,Primary,2078,0.15
AZ_APS_E,Primary,2079,0.15
AZ_APS_E,Primary,2080,0.15
AZ_NM_N,Distributed,2010,0
AZ_NM_N,Distributed,2011,0
AZ_NM_N,Distributed,2012,0
AZ_NM_N,Distributed,2013,0
AZ_NM_N,Distributed,2014,0
AZ_NM_N,Distributed,2015,0
AZ_NM_N,Distributed,2016,0
AZ_NM_N,Distributed,2017,0
AZ_NM_N,Distributed,2018,0
AZ_NM_N,Distributed,2019,0
AZ_NM_N,Distributed,2020,0
AZ_NM_N,Distributed,2021,0
AZ_NM_N,Distributed,2022,0
AZ_NM_N,Distributed,2023,0
AZ_NM_N,Distributed,2024,0
AZ_NM_N,Distributed,2025,0
AZ_NM_N,Distributed,2026,0
AZ_NM_N,Distributed,2027,0
AZ_NM_N,Distributed,2028,0
AZ_NM_N,Distributed,2029,0
AZ_NM_N,Distributed,2030,0
AZ_NM_N,Distributed,2031,0
AZ_NM_N,Distributed,2032,0
AZ_NM_N,Distributed,2033,0
AZ_NM_N,Distributed,2034,0
AZ_NM_N,Distributed,2035,0
AZ_NM_N,Distributed,2036,0
AZ_NM_N,Distributed,2037,0
AZ_NM_N,Distributed,2038,0
AZ_NM_N,Distributed,2039,0
AZ_NM_N,Distributed,2040,0
AZ_NM_N,Distributed,2041,0
AZ_NM_N,Distributed,2042,0
AZ_NM_N,Distributed,2043,0
AZ_NM_N,Distributed,2044,0
AZ_NM_N,Distributed,2045,0
AZ_NM_N,Distributed,2046,0
AZ_NM_N,Distributed,2047,0
AZ_NM_N,Distributed,2048,0
AZ_NM_N,Distributed,2049,0
AZ_NM_N,Distributed,2050,0
AZ_NM_N,Distributed,2051,0
AZ_NM_N,Distributed,2052,0
AZ_NM_N,Distributed,2053,0
AZ_NM_N,Distributed,2054,0
