ampl.tab 4 1
project_id	la_id	technology	date	average_output_mw
SIC67	S11	Hydro_NonPumped	20200520	208.7
SIC67	S11	Hydro_NonPumped	20200630	321.1
SIC67	S11	Hydro_NonPumped	20200614	321.1
SIC67	S11	Hydro_NonPumped	20200711	315.3
SIC67	S11	Hydro_NonPumped	20200710	315.3
SIC67	S11	Hydro_NonPumped	20200827	279.7
SIC67	S11	Hydro_NonPumped	20200810	279.7
SIC67	S11	Hydro_NonPumped	20200921	360.9
SIC67	S11	Hydro_NonPumped	20200930	360.9
SIC67	S11	Hydro_NonPumped	20201004	363.9
SIC67	S11	Hydro_NonPumped	20201001	363.9
SIC67	S11	Hydro_NonPumped	20201116	386.8
SIC67	S11	Hydro_NonPumped	20201113	386.8
SIC67	S11	Hydro_NonPumped	20201207	360.3
SIC67	S11	Hydro_NonPumped	20201225	360.3
SIC67	S11	Hydro_NonPumped	20240116	323.0
SIC67	S11	Hydro_NonPumped	20240118	323.0
SIC67	S11	Hydro_NonPumped	20240220	250.0
SIC67	S11	Hydro_NonPumped	20240221	250.0
SIC67	S11	Hydro_NonPumped	20240325	186.4
SIC67	S11	Hydro_NonPumped	20240306	186.4
SIC67	S11	Hydro_NonPumped	20240421	169.4
SIC67	S11	Hydro_NonPumped	20240403	169.4
SIC67	S11	Hydro_NonPumped	20240515	303.8
SIC67	S11	Hydro_NonPumped	20240520	303.8
SIC67	S11	Hydro_NonPumped	20240614	432.9
SIC67	S11	Hydro_NonPumped	20240630	432.9
SIC67	S11	Hydro_NonPumped	20240710	393.3
SIC67	S11	Hydro_NonPumped	20240711	393.3
SIC67	S11	Hydro_NonPumped	20240827	409.4
SIC67	S11	Hydro_NonPumped	20240810	409.4
SIC67	S11	Hydro_NonPumped	20240921	422.2
SIC67	S11	Hydro_NonPumped	20240930	422.2
SIC67	S11	Hydro_NonPumped	20241004	496.6
SIC67	S11	Hydro_NonPumped	20241001	496.6
SIC67	S11	Hydro_NonPumped	20241113	501.3
SIC67	S11	Hydro_NonPumped	20241116	501.3
SIC67	S11	Hydro_NonPumped	20241225	409.6
SIC67	S11	Hydro_NonPumped	20241207	409.6
SIC67	S11	Hydro_NonPumped	20280116	370.9
SIC67	S11	Hydro_NonPumped	20280118	370.9
SIC67	S11	Hydro_NonPumped	20280221	273.8
SIC67	S11	Hydro_NonPumped	20280220	273.8
SIC67	S11	Hydro_NonPumped	20280325	214.8
SIC67	S11	Hydro_NonPumped	20280306	214.8
SIC67	S11	Hydro_NonPumped	20280421	222.7
SIC67	S11	Hydro_NonPumped	20280403	222.7
SIC67	S11	Hydro_NonPumped	20280520	216.2
SIC67	S11	Hydro_NonPumped	20280515	216.2
SIC67	S11	Hydro_NonPumped	20280630	399.4
SIC67	S11	Hydro_NonPumped	20280614	399.4
SIC67	S11	Hydro_NonPumped	20280710	414.1
SIC67	S11	Hydro_NonPumped	20280711	414.1
SIC67	S11	Hydro_NonPumped	20280827	384.0
SIC67	S11	Hydro_NonPumped	20280810	384.0
SIC67	S11	Hydro_NonPumped	20280930	424.9
SIC67	S11	Hydro_NonPumped	20280921	424.9
SIC67	S11	Hydro_NonPumped	20281001	476.0
SIC67	S11	Hydro_NonPumped	20281004	476.0
SIC67	S11	Hydro_NonPumped	20281113	528.6
SIC67	S11	Hydro_NonPumped	20281116	528.6
SIC67	S11	Hydro_NonPumped	20281225	506.9
SIC67	S11	Hydro_NonPumped	20281207	506.9
SIC68	S1	Hydro_NonPumped	20160108	83.4
SIC68	S1	Hydro_NonPumped	20160118	83.4
SIC68	S1	Hydro_NonPumped	20160221	73.7
SIC68	S1	Hydro_NonPumped	20160220	73.7
SIC68	S1	Hydro_NonPumped	20160306	74.2
SIC68	S1	Hydro_NonPumped	20160325	74.2
SIC68	S1	Hydro_NonPumped	20160403	36.1
SIC68	S1	Hydro_NonPumped	20160421	36.1
SIC68	S1	Hydro_NonPumped	20160520	94.3
SIC68	S1	Hydro_NonPumped	20160515	94.3
SIC68	S1	Hydro_NonPumped	20160630	313.8
SIC68	S1	Hydro_NonPumped	20160614	313.8
SIC68	S1	Hydro_NonPumped	20160711	339.8
SIC68	S1	Hydro_NonPumped	20160710	339.8
SIC68	S1	Hydro_NonPumped	20160827	333.6
SIC68	S1	Hydro_NonPumped	20160810	333.6
SIC68	S1	Hydro_NonPumped	20160921	370.7
SIC68	S1	Hydro_NonPumped	20160930	370.7
SIC68	S1	Hydro_NonPumped	20161001	369.6
SIC68	S1	Hydro_NonPumped	20161004	369.6
SIC68	S1	Hydro_NonPumped	20161116	277.0
SIC68	S1	Hydro_NonPumped	20161113	277.0
SIC68	S1	Hydro_NonPumped	20161225	156.6
SIC68	S1	Hydro_NonPumped	20161207	156.6
SIC68	S1	Hydro_NonPumped	20200108	78.9
SIC68	S1	Hydro_NonPumped	20200118	78.9
SIC68	S1	Hydro_NonPumped	20200220	74.3
SIC68	S1	Hydro_NonPumped	20200221	74.3
SIC68	S1	Hydro_NonPumped	20200325	56.7
SIC68	S1	Hydro_NonPumped	20200306	56.7
SIC68	S1	Hydro_NonPumped	20200403	66.5
SIC68	S1	Hydro_NonPumped	20200421	66.5
SIC68	S1	Hydro_NonPumped	20200515	54.2
SIC68	S1	Hydro_NonPumped	20200520	54.2
SIC68	S1	Hydro_NonPumped	20200630	150.3
SIC68	S1	Hydro_NonPumped	20200614	150.3
SIC68	S1	Hydro_NonPumped	20200711	271.6
SIC68	S1	Hydro_NonPumped	20200710	271.6
SIC68	S1	Hydro_NonPumped	20200827	160.5
SIC68	S1	Hydro_NonPumped	20200810	160.5
SIC68	S1	Hydro_NonPumped	20200921	243.5
SIC68	S1	Hydro_NonPumped	20200930	243.5
SIC68	S1	Hydro_NonPumped	20201004	268.7
SIC68	S1	Hydro_NonPumped	20201001	268.7
SIC68	S1	Hydro_NonPumped	20201116	242.0
SIC68	S1	Hydro_NonPumped	20201113	242.0
SIC68	S1	Hydro_NonPumped	20201207	161.1
SIC68	S1	Hydro_NonPumped	20201225	161.1
SIC68	S1	Hydro_NonPumped	20240116	104.8
SIC68	S1	Hydro_NonPumped	20240118	104.8
SIC68	S1	Hydro_NonPumped	20240220	86.1
SIC68	S1	Hydro_NonPumped	20240221	86.1
SIC68	S1	Hydro_NonPumped	20240325	89.2
SIC68	S1	Hydro_NonPumped	20240306	89.2
SIC68	S1	Hydro_NonPumped	20240421	60.1
SIC68	S1	Hydro_NonPumped	20240403	60.1
SIC68	S1	Hydro_NonPumped	20240515	79.9
SIC68	S1	Hydro_NonPumped	20240520	79.9
SIC68	S1	Hydro_NonPumped	20240614	256.4
SIC68	S1	Hydro_NonPumped	20240630	256.4
SIC68	S1	Hydro_NonPumped	20240710	363.9
SIC68	S1	Hydro_NonPumped	20240711	363.9
SIC68	S1	Hydro_NonPumped	20240827	274.4
SIC68	S1	Hydro_NonPumped	20240810	274.4
SIC68	S1	Hydro_NonPumped	20240921	356.5
SIC68	S1	Hydro_NonPumped	20240930	356.5
SIC68	S1	Hydro_NonPumped	20241004	329.7
SIC68	S1	Hydro_NonPumped	20241001	329.7
SIC68	S1	Hydro_NonPumped	20241113	289.3
SIC68	S1	Hydro_NonPumped	20241116	289.3
SIC68	S1	Hydro_NonPumped	20241225	197.5
SIC68	S1	Hydro_NonPumped	20241207	197.5
SIC68	S1	Hydro_NonPumped	20280116	85.0
SIC68	S1	Hydro_NonPumped	20280118	85.0
SIC68	S1	Hydro_NonPumped	20280221	93.3
SIC68	S1	Hydro_NonPumped	20280220	93.3
SIC68	S1	Hydro_NonPumped	20280325	81.1
SIC68	S1	Hydro_NonPumped	20280306	81.1
SIC68	S1	Hydro_NonPumped	20280421	87.6
SIC68	S1	Hydro_NonPumped	20280403	87.6
SIC68	S1	Hydro_NonPumped	20280520	60.0
SIC68	S1	Hydro_NonPumped	20280515	60.0
SIC68	S1	Hydro_NonPumped	20280630	120.9
SIC68	S1	Hydro_NonPumped	20280614	120.9
SIC68	S1	Hydro_NonPumped	20280710	304.5
SIC68	S1	Hydro_NonPumped	20280711	304.5
SIC68	S1	Hydro_NonPumped	20280827	155.6
SIC68	S1	Hydro_NonPumped	20280810	155.6
SIC68	S1	Hydro_NonPumped	20280930	279.2
SIC68	S1	Hydro_NonPumped	20280921	279.2
SIC68	S1	Hydro_NonPumped	20281001	268.7
SIC68	S1	Hydro_NonPumped	20281004	268.7
SIC68	S1	Hydro_NonPumped	20281113	277.5
SIC68	S1	Hydro_NonPumped	20281116	277.5
SIC68	S1	Hydro_NonPumped	20281225	182.0
SIC68	S1	Hydro_NonPumped	20281207	182.0
SIC69	S1	Hydro_NonPumped	20160108	248.5
SIC69	S1	Hydro_NonPumped	20160118	248.5
SIC69	S1	Hydro_NonPumped	20160221	228.2
SIC69	S1	Hydro_NonPumped	20160220	228.2
SIC69	S1	Hydro_NonPumped	20160306	231.3
SIC69	S1	Hydro_NonPumped	20160325	231.3
SIC69	S1	Hydro_NonPumped	20160403	167.2
SIC69	S1	Hydro_NonPumped	20160421	167.2
SIC69	S1	Hydro_NonPumped	20160520	169.0
SIC69	S1	Hydro_NonPumped	20160515	169.0
SIC69	S1	Hydro_NonPumped	20160630	509.7
SIC69	S1	Hydro_NonPumped	20160614	509.7
SIC69	S1	Hydro_NonPumped	20160711	595.9
SIC69	S1	Hydro_NonPumped	20160710	595.9
SIC69	S1	Hydro_NonPumped	20160827	591.1
SIC69	S1	Hydro_NonPumped	20160810	591.1
SIC69	S1	Hydro_NonPumped	20160921	678.8
SIC69	S1	Hydro_NonPumped	20160930	678.8
SIC69	S1	Hydro_NonPumped	20161001	622.9
SIC69	S1	Hydro_NonPumped	20161004	622.9
SIC69	S1	Hydro_NonPumped	20161116	547.3
SIC69	S1	Hydro_NonPumped	20161113	547.3
SIC69	S1	Hydro_NonPumped	20161225	375.4
SIC69	S1	Hydro_NonPumped	20161207	375.4
SIC69	S1	Hydro_NonPumped	20200108	200.0
SIC69	S1	Hydro_NonPumped	20200118	200.0
SIC69	S1	Hydro_NonPumped	20200220	124.5
SIC69	S1	Hydro_NonPumped	20200221	124.5
SIC69	S1	Hydro_NonPumped	20200325	113.8
SIC69	S1	Hydro_NonPumped	20200306	113.8
SIC69	S1	Hydro_NonPumped	20200403	71.6
SIC69	S1	Hydro_NonPumped	20200421	71.6
SIC69	S1	Hydro_NonPumped	20200515	120.4
SIC69	S1	Hydro_NonPumped	20200520	120.4
SIC69	S1	Hydro_NonPumped	20200630	311.1
SIC69	S1	Hydro_NonPumped	20200614	311.1
SIC69	S1	Hydro_NonPumped	20200711	423.6
SIC69	S1	Hydro_NonPumped	20200710	423.6
SIC69	S1	Hydro_NonPumped	20200827	408.3
SIC69	S1	Hydro_NonPumped	20200810	408.3
SIC69	S1	Hydro_NonPumped	20200921	532.1
SIC69	S1	Hydro_NonPumped	20200930	532.1
SIC69	S1	Hydro_NonPumped	20201004	502.2
SIC69	S1	Hydro_NonPumped	20201001	502.2
SIC69	S1	Hydro_NonPumped	20201116	483.7
SIC69	S1	Hydro_NonPumped	20201113	483.7
SIC69	S1	Hydro_NonPumped	20201207	352.2
SIC69	S1	Hydro_NonPumped	20201225	352.2
SIC69	S1	Hydro_NonPumped	20240116	227.1
SIC69	S1	Hydro_NonPumped	20240118	227.1
SIC69	S1	Hydro_NonPumped	20240220	192.4
SIC69	S1	Hydro_NonPumped	20240221	192.4
SIC69	S1	Hydro_NonPumped	20240325	143.2
SIC69	S1	Hydro_NonPumped	20240306	143.2
SIC69	S1	Hydro_NonPumped	20240421	109.2
SIC69	S1	Hydro_NonPumped	20240403	109.2
SIC69	S1	Hydro_NonPumped	20240515	167.1
SIC69	S1	Hydro_NonPumped	20240520	167.1
SIC69	S1	Hydro_NonPumped	20240614	397.3
SIC69	S1	Hydro_NonPumped	20240630	397.3
SIC69	S1	Hydro_NonPumped	20240710	482.3
SIC69	S1	Hydro_NonPumped	20240711	482.3
SIC69	S1	Hydro_NonPumped	20240827	501.2
SIC69	S1	Hydro_NonPumped	20240810	501.2
SIC69	S1	Hydro_NonPumped	20240921	623.6
SIC69	S1	Hydro_NonPumped	20240930	623.6
SIC69	S1	Hydro_NonPumped	20241004	562.6
SIC69	S1	Hydro_NonPumped	20241001	562.6
SIC69	S1	Hydro_NonPumped	20241113	506.1
SIC69	S1	Hydro_NonPumped	20241116	506.1
SIC69	S1	Hydro_NonPumped	20241225	284.4
SIC69	S1	Hydro_NonPumped	20241207	284.4
SIC69	S1	Hydro_NonPumped	20280116	259.0
SIC69	S1	Hydro_NonPumped	20280118	259.0
SIC69	S1	Hydro_NonPumped	20280221	210.8
SIC69	S1	Hydro_NonPumped	20280220	210.8
SIC69	S1	Hydro_NonPumped	20280325	141.8
SIC69	S1	Hydro_NonPumped	20280306	141.8
SIC69	S1	Hydro_NonPumped	20280421	125.9
SIC69	S1	Hydro_NonPumped	20280403	125.9
SIC69	S1	Hydro_NonPumped	20280520	192.8
SIC69	S1	Hydro_NonPumped	20280515	192.8
SIC69	S1	Hydro_NonPumped	20280630	391.4
SIC69	S1	Hydro_NonPumped	20280614	391.4
SIC69	S1	Hydro_NonPumped	20280710	515.6
SIC69	S1	Hydro_NonPumped	20280711	515.6
SIC69	S1	Hydro_NonPumped	20280827	512.2
SIC69	S1	Hydro_NonPumped	20280810	512.2
SIC69	S1	Hydro_NonPumped	20280930	641.4
SIC69	S1	Hydro_NonPumped	20280921	641.4
SIC69	S1	Hydro_NonPumped	20281001	573.6
SIC69	S1	Hydro_NonPumped	20281004	573.6
SIC69	S1	Hydro_NonPumped	20281113	590.3
SIC69	S1	Hydro_NonPumped	20281116	590.3
SIC69	S1	Hydro_NonPumped	20281225	376.6
SIC69	S1	Hydro_NonPumped	20281207	376.6
