ampl.tab 4 1
project_id	load_area	technology	hour	cap_factor
1157628449	CA_SCE_CEN	Wind_EP	351220518	0.716014
1157628449	CA_SCE_CEN	Wind_EP	451200517	0
1157628449	CA_SCE_CEN	Wind_EP	451200521	0.0348742
1157628449	CA_SCE_CEN	Wind_EP	451204517	0
1157628449	CA_SCE_CEN	Wind_EP	451204521	0.0189815
1157628449	CA_SCE_CEN	Wind_EP	451208517	0
1157628449	CA_SCE_CEN	Wind_EP	451208521	0
1157628449	CA_SCE_CEN	Wind_EP	451212517	0.0102466
1157628449	CA_SCE_CEN	Wind_EP	451212521	0.111856
1157628449	CA_SCE_CEN	Wind_EP	451216517	0.177399
1157628449	CA_SCE_CEN	Wind_EP	451216521	0
1157628449	CA_SCE_CEN	Wind_EP	451220517	0.0306225
1157628449	CA_SCE_CEN	Wind_EP	451220521	0.0319983
1157628450	CA_SCE_CEN	Wind_EP	151200408	0.325556
1157628450	CA_SCE_CEN	Wind_EP	151200516	0.398977
1157628450	CA_SCE_CEN	Wind_EP	151204408	0.270837
1157628450	CA_SCE_CEN	Wind_EP	151204516	0.0790998
1157628450	CA_SCE_CEN	Wind_EP	151208408	0.197698
1157628450	CA_SCE_CEN	Wind_EP	151208516	0.0409201
1157628450	CA_SCE_CEN	Wind_EP	151212408	1
1157628450	CA_SCE_CEN	Wind_EP	151212516	0.0114598
1157628450	CA_SCE_CEN	Wind_EP	151216408	0.77056
1157628450	CA_SCE_CEN	Wind_EP	151216516	0.00011864
1157628450	CA_SCE_CEN	Wind_EP	151220408	0.0930866
1157628450	CA_SCE_CEN	Wind_EP	151220516	0
1157628450	CA_SCE_CEN	Wind_EP	251200501	0.960331
1157628450	CA_SCE_CEN	Wind_EP	251200515	0.0173793
1157628450	CA_SCE_CEN	Wind_EP	251204501	0.961476
1157628450	CA_SCE_CEN	Wind_EP	251204515	0.0931422
1157628450	CA_SCE_CEN	Wind_EP	251208501	0.448951
1157628450	CA_SCE_CEN	Wind_EP	251208515	0.0120442
1157628450	CA_SCE_CEN	Wind_EP	251212501	0.47286
1157628450	CA_SCE_CEN	Wind_EP	251212515	0.524098
1157628450	CA_SCE_CEN	Wind_EP	251216501	0.640087
1157628450	CA_SCE_CEN	Wind_EP	251216515	0.28934
1157628450	CA_SCE_CEN	Wind_EP	251220501	0.617247
1157628450	CA_SCE_CEN	Wind_EP	251220515	0.393392
1157628450	CA_SCE_CEN	Wind_EP	351200508	0.0205856
1157628450	CA_SCE_CEN	Wind_EP	351200518	0.154009
1157628450	CA_SCE_CEN	Wind_EP	351204508	0.114068
1157628450	CA_SCE_CEN	Wind_EP	351204518	0.29122
1157628450	CA_SCE_CEN	Wind_EP	351208508	0.127604
1157628450	CA_SCE_CEN	Wind_EP	351208518	0.144243
1157628450	CA_SCE_CEN	Wind_EP	351212508	0.188641
1157628450	CA_SCE_CEN	Wind_EP	351212518	0.573792
1157628450	CA_SCE_CEN	Wind_EP	351216508	0.0414131
1157628450	CA_SCE_CEN	Wind_EP	351216518	0
1157628450	CA_SCE_CEN	Wind_EP	351220508	0.0812001
1157628450	CA_SCE_CEN	Wind_EP	351220518	0.577238
1157628450	CA_SCE_CEN	Wind_EP	451200517	0
1157628450	CA_SCE_CEN	Wind_EP	451200521	0.0215621
1157628450	CA_SCE_CEN	Wind_EP	451204517	0
1157628450	CA_SCE_CEN	Wind_EP	451204521	0.00925284
1157628450	CA_SCE_CEN	Wind_EP	451208517	0
1157628450	CA_SCE_CEN	Wind_EP	451208521	0
1157628450	CA_SCE_CEN	Wind_EP	451212517	0.00269366
1157628450	CA_SCE_CEN	Wind_EP	451212521	0.0830316
1157628450	CA_SCE_CEN	Wind_EP	451216517	0.136054
1157628450	CA_SCE_CEN	Wind_EP	451216521	0
1157628450	CA_SCE_CEN	Wind_EP	451220517	0.0182398
1157628450	CA_SCE_CEN	Wind_EP	451220521	0.0193131
1157628451	CA_SCE_CEN	Wind_EP	151200408	0.196869
1157628451	CA_SCE_CEN	Wind_EP	151200516	0.461832
1157628451	CA_SCE_CEN	Wind_EP	151204408	0.285217
1157628451	CA_SCE_CEN	Wind_EP	151204516	0.0766986
1157628451	CA_SCE_CEN	Wind_EP	151208408	0.246843
1157628451	CA_SCE_CEN	Wind_EP	151208516	0.050508
1157628451	CA_SCE_CEN	Wind_EP	151212408	1
1157628451	CA_SCE_CEN	Wind_EP	151212516	0.0111943
1157628451	CA_SCE_CEN	Wind_EP	151216408	0.795445
1157628451	CA_SCE_CEN	Wind_EP	151216516	0.00588801
1157628451	CA_SCE_CEN	Wind_EP	151220408	0.0946285
1157628451	CA_SCE_CEN	Wind_EP	151220516	0
1157628451	CA_SCE_CEN	Wind_EP	251200501	0.945899
1157628451	CA_SCE_CEN	Wind_EP	251200515	0.0165578
1157628451	CA_SCE_CEN	Wind_EP	251204501	0.952655
1157628451	CA_SCE_CEN	Wind_EP	251204515	0.110805
1157628451	CA_SCE_CEN	Wind_EP	251208501	0.482556
1157628451	CA_SCE_CEN	Wind_EP	251208515	0.0301817
1157628451	CA_SCE_CEN	Wind_EP	251212501	0.508284
1157628451	CA_SCE_CEN	Wind_EP	251212515	0.621937
1157628451	CA_SCE_CEN	Wind_EP	251216501	0.859547
1157628451	CA_SCE_CEN	Wind_EP	251216515	0.351085
1157628451	CA_SCE_CEN	Wind_EP	251220501	0.850695
1157628451	CA_SCE_CEN	Wind_EP	251220515	0.451899
1157628451	CA_SCE_CEN	Wind_EP	351200508	0.0222625
1157628451	CA_SCE_CEN	Wind_EP	351200518	0.200587
1157628451	CA_SCE_CEN	Wind_EP	351204508	0.142509
1157628451	CA_SCE_CEN	Wind_EP	351204518	0.376989
1157628451	CA_SCE_CEN	Wind_EP	351208508	0.156491
1157628451	CA_SCE_CEN	Wind_EP	351208518	0.146545
1157628451	CA_SCE_CEN	Wind_EP	351212508	0.234529
1157628451	CA_SCE_CEN	Wind_EP	351212518	0.75459
1157628451	CA_SCE_CEN	Wind_EP	351216508	0.0547541
1157628451	CA_SCE_CEN	Wind_EP	351216518	0
1157628451	CA_SCE_CEN	Wind_EP	351220508	0.0926507
1157628451	CA_SCE_CEN	Wind_EP	351220518	0.692993
1157628451	CA_SCE_CEN	Wind_EP	451200517	0
1157628451	CA_SCE_CEN	Wind_EP	451200521	0.0252848
1157628451	CA_SCE_CEN	Wind_EP	451204517	0
1157628451	CA_SCE_CEN	Wind_EP	451204521	0.0177994
1157628451	CA_SCE_CEN	Wind_EP	451208517	0
1157628451	CA_SCE_CEN	Wind_EP	451208521	0
1157628451	CA_SCE_CEN	Wind_EP	451212517	0.0164422
1157628451	CA_SCE_CEN	Wind_EP	451212521	0.0843058
1157628451	CA_SCE_CEN	Wind_EP	451216517	0.177148
1157628451	CA_SCE_CEN	Wind_EP	451216521	0
1157628451	CA_SCE_CEN	Wind_EP	451220517	0.0252797
1157628451	CA_SCE_CEN	Wind_EP	451220521	0.0236735
1157628452	CA_SCE_CEN	Wind_EP	151200408	0.494928
1157628452	CA_SCE_CEN	Wind_EP	151200516	0.179167
1157628452	CA_SCE_CEN	Wind_EP	151204408	0.84847
1157628452	CA_SCE_CEN	Wind_EP	151204516	0.00270983
1157628452	CA_SCE_CEN	Wind_EP	151208408	0.308047
1157628452	CA_SCE_CEN	Wind_EP	151208516	0.00386973
1157628452	CA_SCE_CEN	Wind_EP	151212408	1
1157628452	CA_SCE_CEN	Wind_EP	151212516	0
1157628452	CA_SCE_CEN	Wind_EP	151216408	0.654915
1157628452	CA_SCE_CEN	Wind_EP	151216516	0
1157628452	CA_SCE_CEN	Wind_EP	151220408	0.025719
1157628452	CA_SCE_CEN	Wind_EP	151220516	0
1157628452	CA_SCE_CEN	Wind_EP	251200501	1
1157628452	CA_SCE_CEN	Wind_EP	251200515	0
1157628452	CA_SCE_CEN	Wind_EP	251204501	0.961401
1157628452	CA_SCE_CEN	Wind_EP	251204515	0.0294305
1157628452	CA_SCE_CEN	Wind_EP	251208501	0.543793
1157628452	CA_SCE_CEN	Wind_EP	251208515	0.0318469
1157628452	CA_SCE_CEN	Wind_EP	251212501	0.714454
1157628452	CA_SCE_CEN	Wind_EP	251212515	0.393993
1157628452	CA_SCE_CEN	Wind_EP	251216501	0.910292
1157628452	CA_SCE_CEN	Wind_EP	251216515	0.143178
1157628452	CA_SCE_CEN	Wind_EP	251220501	0.91038
1157628452	CA_SCE_CEN	Wind_EP	251220515	0.180343
1157628452	CA_SCE_CEN	Wind_EP	351200508	0
1157628452	CA_SCE_CEN	Wind_EP	351200518	0.211597
1157628452	CA_SCE_CEN	Wind_EP	351204508	0.0585251
1157628452	CA_SCE_CEN	Wind_EP	351204518	0.365658
1157628452	CA_SCE_CEN	Wind_EP	351208508	0.0595585
1157628452	CA_SCE_CEN	Wind_EP	351208518	0.0443545
1157628452	CA_SCE_CEN	Wind_EP	351212508	0.0959863
1157628452	CA_SCE_CEN	Wind_EP	351212518	0.544293
1157628452	CA_SCE_CEN	Wind_EP	351216508	0
1157628452	CA_SCE_CEN	Wind_EP	351216518	0
1157628452	CA_SCE_CEN	Wind_EP	351220508	0.0026572
1157628452	CA_SCE_CEN	Wind_EP	351220518	0.533942
1157628452	CA_SCE_CEN	Wind_EP	451200517	0
1157628452	CA_SCE_CEN	Wind_EP	451200521	0
1157628452	CA_SCE_CEN	Wind_EP	451204517	0
1157628452	CA_SCE_CEN	Wind_EP	451204521	0
1157628452	CA_SCE_CEN	Wind_EP	451208517	0
1157628452	CA_SCE_CEN	Wind_EP	451208521	0
1157628452	CA_SCE_CEN	Wind_EP	451212517	0.0143621
1157628452	CA_SCE_CEN	Wind_EP	451212521	0.105421
1157628452	CA_SCE_CEN	Wind_EP	451216517	0.149189
1157628452	CA_SCE_CEN	Wind_EP	451216521	0
1157628452	CA_SCE_CEN	Wind_EP	451220517	0.00561024
1157628452	CA_SCE_CEN	Wind_EP	451220521	0
1157628453	CA_SCE_CEN	Wind_EP	151200408	0.765098
