ampl.tab 4 1
project_id	la_id	technology	date	average_output_cf
101	1	Hydro_NonPumped_New	20201001	0.569
101	1	Hydro_NonPumped_New	20201004	0.569
103	1	Hydro_NonPumped_New	20201001	0.659
103	1	Hydro_NonPumped_New	20201004	0.659
100	1	Hydro_NonPumped_New	20201001	0.428
100	1	Hydro_NonPumped_New	20201004	0.428
106	S1	Hydro_NonPumped_New	20201001	0.136
106	S1	Hydro_NonPumped_New	20201004	0.136
97	1	Hydro_NonPumped_New	20201001	0.530
97	1	Hydro_NonPumped_New	20201004	0.530
107	S18	Hydro_NonPumped_New	20201001	0.618
107	S18	Hydro_NonPumped_New	20201004	0.618
104	1	Hydro_NonPumped_New	20201001	0.449
104	1	Hydro_NonPumped_New	20201004	0.449
105	1	Hydro_NonPumped_New	20201001	0.569
105	1	Hydro_NonPumped_New	20201004	0.569
109	S18	Hydro_NonPumped_New	20201001	0.406
109	S18	Hydro_NonPumped_New	20201004	0.406
102	1	Hydro_NonPumped_New	20201001	0.449
102	1	Hydro_NonPumped_New	20201004	0.449
108	S18	Hydro_NonPumped_New	20201001	0.558
108	S18	Hydro_NonPumped_New	20201004	0.558
99	1	Hydro_NonPumped_New	20201001	0.449
99	1	Hydro_NonPumped_New	20201004	0.449
107	S18	Hydro_NonPumped_New	20201116	0.529
107	S18	Hydro_NonPumped_New	20201113	0.529
106	S1	Hydro_NonPumped_New	20201116	0.150
106	S1	Hydro_NonPumped_New	20201113	0.150
108	S18	Hydro_NonPumped_New	20201116	0.649
108	S18	Hydro_NonPumped_New	20201113	0.649
109	S18	Hydro_NonPumped_New	20201116	0.529
109	S18	Hydro_NonPumped_New	20201113	0.529
100	1	Hydro_NonPumped_New	20201116	0.504
100	1	Hydro_NonPumped_New	20201113	0.504
98	1	Hydro_NonPumped_New	20201116	0.875
98	1	Hydro_NonPumped_New	20201113	0.875
99	1	Hydro_NonPumped_New	20201116	0.564
99	1	Hydro_NonPumped_New	20201113	0.564
97	1	Hydro_NonPumped_New	20201116	0.530
97	1	Hydro_NonPumped_New	20201113	0.530
103	1	Hydro_NonPumped_New	20201116	0.840
103	1	Hydro_NonPumped_New	20201113	0.840
104	1	Hydro_NonPumped_New	20201116	0.564
104	1	Hydro_NonPumped_New	20201113	0.564
102	1	Hydro_NonPumped_New	20201116	0.564
102	1	Hydro_NonPumped_New	20201113	0.564
101	1	Hydro_NonPumped_New	20201116	0.595
101	1	Hydro_NonPumped_New	20201113	0.595
105	1	Hydro_NonPumped_New	20201116	0.595
105	1	Hydro_NonPumped_New	20201113	0.595
105	1	Hydro_NonPumped_New	20201225	0.757
105	1	Hydro_NonPumped_New	20201207	0.757
97	1	Hydro_NonPumped_New	20201225	0.570
97	1	Hydro_NonPumped_New	20201207	0.570
109	S18	Hydro_NonPumped_New	20201225	0.320
109	S18	Hydro_NonPumped_New	20201207	0.320
106	S1	Hydro_NonPumped_New	20201225	0.120
106	S1	Hydro_NonPumped_New	20201207	0.120
100	1	Hydro_NonPumped_New	20201225	0.498
100	1	Hydro_NonPumped_New	20201207	0.498
104	1	Hydro_NonPumped_New	20201225	0.629
104	1	Hydro_NonPumped_New	20201207	0.629
107	S18	Hydro_NonPumped_New	20201225	0.462
107	S18	Hydro_NonPumped_New	20201207	0.462
98	1	Hydro_NonPumped_New	20201225	0.867
98	1	Hydro_NonPumped_New	20201207	0.867
99	1	Hydro_NonPumped_New	20201225	0.629
99	1	Hydro_NonPumped_New	20201207	0.629
108	S18	Hydro_NonPumped_New	20201225	0.608
108	S18	Hydro_NonPumped_New	20201207	0.608
102	1	Hydro_NonPumped_New	20201225	0.629
102	1	Hydro_NonPumped_New	20201207	0.629
101	1	Hydro_NonPumped_New	20201225	0.757
101	1	Hydro_NonPumped_New	20201207	0.757
103	1	Hydro_NonPumped_New	20201225	0.876
103	1	Hydro_NonPumped_New	20201207	0.876
104	1	Hydro_NonPumped_New	20240118	0.771
104	1	Hydro_NonPumped_New	20240116	0.771
97	1	Hydro_NonPumped_New	20240118	0.797
97	1	Hydro_NonPumped_New	20240116	0.797
103	1	Hydro_NonPumped_New	20240118	0.870
103	1	Hydro_NonPumped_New	20240116	0.870
108	S18	Hydro_NonPumped_New	20240118	0.548
108	S18	Hydro_NonPumped_New	20240116	0.548
105	1	Hydro_NonPumped_New	20240118	0.677
105	1	Hydro_NonPumped_New	20240116	0.677
102	1	Hydro_NonPumped_New	20240118	0.771
102	1	Hydro_NonPumped_New	20240116	0.771
106	S1	Hydro_NonPumped_New	20240118	0.036
106	S1	Hydro_NonPumped_New	20240116	0.036
98	1	Hydro_NonPumped_New	20240118	0.843
98	1	Hydro_NonPumped_New	20240116	0.843
101	1	Hydro_NonPumped_New	20240118	0.677
101	1	Hydro_NonPumped_New	20240116	0.677
100	1	Hydro_NonPumped_New	20240118	0.462
100	1	Hydro_NonPumped_New	20240116	0.462
109	S18	Hydro_NonPumped_New	20240118	0.179
109	S18	Hydro_NonPumped_New	20240116	0.179
99	1	Hydro_NonPumped_New	20240118	0.771
99	1	Hydro_NonPumped_New	20240116	0.771
107	S18	Hydro_NonPumped_New	20240118	0.411
107	S18	Hydro_NonPumped_New	20240116	0.411
101	1	Hydro_NonPumped_New	20240220	0.661
101	1	Hydro_NonPumped_New	20240221	0.661
109	S18	Hydro_NonPumped_New	20240220	0.151
109	S18	Hydro_NonPumped_New	20240221	0.151
108	S18	Hydro_NonPumped_New	20240220	0.474
108	S18	Hydro_NonPumped_New	20240221	0.474
102	1	Hydro_NonPumped_New	20240220	0.857
102	1	Hydro_NonPumped_New	20240221	0.857
107	S18	Hydro_NonPumped_New	20240220	0.379
107	S18	Hydro_NonPumped_New	20240221	0.379
100	1	Hydro_NonPumped_New	20240220	0.327
100	1	Hydro_NonPumped_New	20240221	0.327
97	1	Hydro_NonPumped_New	20240220	0.569
97	1	Hydro_NonPumped_New	20240221	0.569
99	1	Hydro_NonPumped_New	20240220	0.857
99	1	Hydro_NonPumped_New	20240221	0.857
103	1	Hydro_NonPumped_New	20240220	0.895
103	1	Hydro_NonPumped_New	20240221	0.895
106	S1	Hydro_NonPumped_New	20240220	0.023
106	S1	Hydro_NonPumped_New	20240221	0.023
105	1	Hydro_NonPumped_New	20240220	0.661
105	1	Hydro_NonPumped_New	20240221	0.661
98	1	Hydro_NonPumped_New	20240220	0.843
98	1	Hydro_NonPumped_New	20240221	0.843
104	1	Hydro_NonPumped_New	20240220	0.857
104	1	Hydro_NonPumped_New	20240221	0.857
100	1	Hydro_NonPumped_New	20240306	0.291
100	1	Hydro_NonPumped_New	20240325	0.291
102	1	Hydro_NonPumped_New	20240306	0.877
102	1	Hydro_NonPumped_New	20240325	0.877
108	S18	Hydro_NonPumped_New	20240306	0.393
108	S18	Hydro_NonPumped_New	20240325	0.393
105	1	Hydro_NonPumped_New	20240306	0.417
105	1	Hydro_NonPumped_New	20240325	0.417
107	S18	Hydro_NonPumped_New	20240306	0.375
107	S18	Hydro_NonPumped_New	20240325	0.375
109	S18	Hydro_NonPumped_New	20240306	0.195
109	S18	Hydro_NonPumped_New	20240325	0.195
104	1	Hydro_NonPumped_New	20240306	0.877
104	1	Hydro_NonPumped_New	20240325	0.877
99	1	Hydro_NonPumped_New	20240306	0.877
99	1	Hydro_NonPumped_New	20240325	0.877
106	S1	Hydro_NonPumped_New	20240306	0.021
106	S1	Hydro_NonPumped_New	20240325	0.021
98	1	Hydro_NonPumped_New	20240306	0.850
98	1	Hydro_NonPumped_New	20240325	0.850
101	1	Hydro_NonPumped_New	20240306	0.417
101	1	Hydro_NonPumped_New	20240325	0.417
97	1	Hydro_NonPumped_New	20240306	0.374
97	1	Hydro_NonPumped_New	20240325	0.374
103	1	Hydro_NonPumped_New	20240306	0.852
103	1	Hydro_NonPumped_New	20240325	0.852
108	S18	Hydro_NonPumped_New	20240421	0.414
108	S18	Hydro_NonPumped_New	20240403	0.414
99	1	Hydro_NonPumped_New	20240421	0.808
99	1	Hydro_NonPumped_New	20240403	0.808
102	1	Hydro_NonPumped_New	20240421	0.808
102	1	Hydro_NonPumped_New	20240403	0.808
101	1	Hydro_NonPumped_New	20240421	0.498
101	1	Hydro_NonPumped_New	20240403	0.498
100	1	Hydro_NonPumped_New	20240421	0.389
100	1	Hydro_NonPumped_New	20240403	0.389
109	S18	Hydro_NonPumped_New	20240421	0.279
109	S18	Hydro_NonPumped_New	20240403	0.279
98	1	Hydro_NonPumped_New	20240421	0.850
98	1	Hydro_NonPumped_New	20240403	0.850
105	1	Hydro_NonPumped_New	20240421	0.498
105	1	Hydro_NonPumped_New	20240403	0.498
103	1	Hydro_NonPumped_New	20240421	0.719
103	1	Hydro_NonPumped_New	20240403	0.719
104	1	Hydro_NonPumped_New	20240421	0.808
104	1	Hydro_NonPumped_New	20240403	0.808
107	S18	Hydro_NonPumped_New	20240421	0.399
107	S18	Hydro_NonPumped_New	20240403	0.399
106	S1	Hydro_NonPumped_New	20240421	0.020
106	S1	Hydro_NonPumped_New	20240403	0.020
97	1	Hydro_NonPumped_New	20240421	0.306
97	1	Hydro_NonPumped_New	20240403	0.306
104	1	Hydro_NonPumped_New	20240520	0.847
104	1	Hydro_NonPumped_New	20240515	0.847
108	S18	Hydro_NonPumped_New	20240520	0.503
108	S18	Hydro_NonPumped_New	20240515	0.503
97	1	Hydro_NonPumped_New	20240520	0.550
97	1	Hydro_NonPumped_New	20240515	0.550
107	S18	Hydro_NonPumped_New	20240520	0.484
107	S18	Hydro_NonPumped_New	20240515	0.484
106	S1	Hydro_NonPumped_New	20240520	0.044
106	S1	Hydro_NonPumped_New	20240515	0.044
103	1	Hydro_NonPumped_New	20240520	0.673
103	1	Hydro_NonPumped_New	20240515	0.673
102	1	Hydro_NonPumped_New	20240520	0.847
102	1	Hydro_NonPumped_New	20240515	0.847
99	1	Hydro_NonPumped_New	20240520	0.847
99	1	Hydro_NonPumped_New	20240515	0.847
109	S18	Hydro_NonPumped_New	20240520	0.312
109	S18	Hydro_NonPumped_New	20240515	0.312
101	1	Hydro_NonPumped_New	20240520	0.490
101	1	Hydro_NonPumped_New	20240515	0.490
98	1	Hydro_NonPumped_New	20240520	0.851
98	1	Hydro_NonPumped_New	20240515	0.851
100	1	Hydro_NonPumped_New	20240520	0.405
100	1	Hydro_NonPumped_New	20240515	0.405
105	1	Hydro_NonPumped_New	20240520	0.490
105	1	Hydro_NonPumped_New	20240515	0.490
102	1	Hydro_NonPumped_New	20240614	0.731
102	1	Hydro_NonPumped_New	20240630	0.731
104	1	Hydro_NonPumped_New	20240614	0.731
104	1	Hydro_NonPumped_New	20240630	0.731
108	S18	Hydro_NonPumped_New	20240614	0.753
108	S18	Hydro_NonPumped_New	20240630	0.753
98	1	Hydro_NonPumped_New	20240614	0.829
98	1	Hydro_NonPumped_New	20240630	0.829
106	S1	Hydro_NonPumped_New	20240614	0.573
106	S1	Hydro_NonPumped_New	20240630	0.573
100	1	Hydro_NonPumped_New	20240614	0.497
100	1	Hydro_NonPumped_New	20240630	0.497
107	S18	Hydro_NonPumped_New	20240614	0.735
107	S18	Hydro_NonPumped_New	20240630	0.735
99	1	Hydro_NonPumped_New	20240614	0.731
99	1	Hydro_NonPumped_New	20240630	0.731
105	1	Hydro_NonPumped_New	20240614	0.367
105	1	Hydro_NonPumped_New	20240630	0.367
97	1	Hydro_NonPumped_New	20240614	0.531
97	1	Hydro_NonPumped_New	20240630	0.531
103	1	Hydro_NonPumped_New	20240614	0.593
103	1	Hydro_NonPumped_New	20240630	0.593
101	1	Hydro_NonPumped_New	20240614	0.367
101	1	Hydro_NonPumped_New	20240630	0.367
109	S18	Hydro_NonPumped_New	20240614	0.478
109	S18	Hydro_NonPumped_New	20240630	0.478
101	1	Hydro_NonPumped_New	20240711	0.428
101	1	Hydro_NonPumped_New	20240710	0.428
102	1	Hydro_NonPumped_New	20240711	0.606
102	1	Hydro_NonPumped_New	20240710	0.606
103	1	Hydro_NonPumped_New	20240711	0.746
103	1	Hydro_NonPumped_New	20240710	0.746
104	1	Hydro_NonPumped_New	20240711	0.606
104	1	Hydro_NonPumped_New	20240710	0.606
108	S18	Hydro_NonPumped_New	20240711	0.852
108	S18	Hydro_NonPumped_New	20240710	0.852
97	1	Hydro_NonPumped_New	20240711	0.548
97	1	Hydro_NonPumped_New	20240710	0.548
98	1	Hydro_NonPumped_New	20240711	0.810
98	1	Hydro_NonPumped_New	20240710	0.810
105	1	Hydro_NonPumped_New	20240711	0.428
105	1	Hydro_NonPumped_New	20240710	0.428
100	1	Hydro_NonPumped_New	20240711	0.436
100	1	Hydro_NonPumped_New	20240710	0.436
106	S1	Hydro_NonPumped_New	20240711	0.624
106	S1	Hydro_NonPumped_New	20240710	0.624
99	1	Hydro_NonPumped_New	20240711	0.606
99	1	Hydro_NonPumped_New	20240710	0.606
107	S18	Hydro_NonPumped_New	20240711	0.856
107	S18	Hydro_NonPumped_New	20240710	0.856
109	S18	Hydro_NonPumped_New	20240711	0.608
109	S18	Hydro_NonPumped_New	20240710	0.608
105	1	Hydro_NonPumped_New	20240827	0.391
105	1	Hydro_NonPumped_New	20240810	0.391
103	1	Hydro_NonPumped_New	20240827	0.696
103	1	Hydro_NonPumped_New	20240810	0.696
109	S18	Hydro_NonPumped_New	20240827	0.638
109	S18	Hydro_NonPumped_New	20240810	0.638
97	1	Hydro_NonPumped_New	20240827	0.317
97	1	Hydro_NonPumped_New	20240810	0.317
104	1	Hydro_NonPumped_New	20240827	0.469
104	1	Hydro_NonPumped_New	20240810	0.469
98	1	Hydro_NonPumped_New	20240827	0.648
98	1	Hydro_NonPumped_New	20240810	0.648
108	S18	Hydro_NonPumped_New	20240827	0.850
108	S18	Hydro_NonPumped_New	20240810	0.850
102	1	Hydro_NonPumped_New	20240827	0.469
102	1	Hydro_NonPumped_New	20240810	0.469
99	1	Hydro_NonPumped_New	20240827	0.469
99	1	Hydro_NonPumped_New	20240810	0.469
107	S18	Hydro_NonPumped_New	20240827	0.780
107	S18	Hydro_NonPumped_New	20240810	0.780
101	1	Hydro_NonPumped_New	20240827	0.391
101	1	Hydro_NonPumped_New	20240810	0.391
100	1	Hydro_NonPumped_New	20240827	0.377
100	1	Hydro_NonPumped_New	20240810	0.377
106	S1	Hydro_NonPumped_New	20240827	0.549
106	S1	Hydro_NonPumped_New	20240810	0.549
98	1	Hydro_NonPumped_New	20240921	0.646
98	1	Hydro_NonPumped_New	20240930	0.646
102	1	Hydro_NonPumped_New	20240921	0.401
102	1	Hydro_NonPumped_New	20240930	0.401
105	1	Hydro_NonPumped_New	20240921	0.449
105	1	Hydro_NonPumped_New	20240930	0.449
100	1	Hydro_NonPumped_New	20240921	0.317
100	1	Hydro_NonPumped_New	20240930	0.317
108	S18	Hydro_NonPumped_New	20240921	0.851
108	S18	Hydro_NonPumped_New	20240930	0.851
106	S1	Hydro_NonPumped_New	20240921	0.325
106	S1	Hydro_NonPumped_New	20240930	0.325
103	1	Hydro_NonPumped_New	20240921	0.623
103	1	Hydro_NonPumped_New	20240930	0.623
107	S18	Hydro_NonPumped_New	20240921	0.637
107	S18	Hydro_NonPumped_New	20240930	0.637
104	1	Hydro_NonPumped_New	20240921	0.401
104	1	Hydro_NonPumped_New	20240930	0.401
101	1	Hydro_NonPumped_New	20240921	0.449
101	1	Hydro_NonPumped_New	20240930	0.449
109	S18	Hydro_NonPumped_New	20240921	0.518
109	S18	Hydro_NonPumped_New	20240930	0.518
97	1	Hydro_NonPumped_New	20240921	0.384
97	1	Hydro_NonPumped_New	20240930	0.384
99	1	Hydro_NonPumped_New	20240921	0.401
99	1	Hydro_NonPumped_New	20240930	0.401
102	1	Hydro_NonPumped_New	20241001	0.449
102	1	Hydro_NonPumped_New	20241004	0.449
107	S18	Hydro_NonPumped_New	20241001	0.618
107	S18	Hydro_NonPumped_New	20241004	0.618
104	1	Hydro_NonPumped_New	20241001	0.449
104	1	Hydro_NonPumped_New	20241004	0.449
105	1	Hydro_NonPumped_New	20241001	0.569
105	1	Hydro_NonPumped_New	20241004	0.569
108	S18	Hydro_NonPumped_New	20241001	0.558
108	S18	Hydro_NonPumped_New	20241004	0.558
99	1	Hydro_NonPumped_New	20241001	0.449
99	1	Hydro_NonPumped_New	20241004	0.449
98	1	Hydro_NonPumped_New	20241001	0.855
98	1	Hydro_NonPumped_New	20241004	0.855
97	1	Hydro_NonPumped_New	20241001	0.530
97	1	Hydro_NonPumped_New	20241004	0.530
109	S18	Hydro_NonPumped_New	20241001	0.406
109	S18	Hydro_NonPumped_New	20241004	0.406
100	1	Hydro_NonPumped_New	20241001	0.428
100	1	Hydro_NonPumped_New	20241004	0.428
101	1	Hydro_NonPumped_New	20241001	0.569
101	1	Hydro_NonPumped_New	20241004	0.569
103	1	Hydro_NonPumped_New	20241001	0.659
103	1	Hydro_NonPumped_New	20241004	0.659
106	S1	Hydro_NonPumped_New	20241001	0.136
106	S1	Hydro_NonPumped_New	20241004	0.136
102	1	Hydro_NonPumped_New	20241116	0.564
102	1	Hydro_NonPumped_New	20241113	0.564
103	1	Hydro_NonPumped_New	20241116	0.840
103	1	Hydro_NonPumped_New	20241113	0.840
98	1	Hydro_NonPumped_New	20241116	0.875
98	1	Hydro_NonPumped_New	20241113	0.875
100	1	Hydro_NonPumped_New	20241116	0.504
100	1	Hydro_NonPumped_New	20241113	0.504
106	S1	Hydro_NonPumped_New	20241116	0.150
106	S1	Hydro_NonPumped_New	20241113	0.150
105	1	Hydro_NonPumped_New	20241116	0.595
105	1	Hydro_NonPumped_New	20241113	0.595
109	S18	Hydro_NonPumped_New	20241116	0.529
109	S18	Hydro_NonPumped_New	20241113	0.529
108	S18	Hydro_NonPumped_New	20241116	0.649
108	S18	Hydro_NonPumped_New	20241113	0.649
101	1	Hydro_NonPumped_New	20241116	0.595
101	1	Hydro_NonPumped_New	20241113	0.595
107	S18	Hydro_NonPumped_New	20241116	0.529
107	S18	Hydro_NonPumped_New	20241113	0.529
99	1	Hydro_NonPumped_New	20241116	0.564
99	1	Hydro_NonPumped_New	20241113	0.564
97	1	Hydro_NonPumped_New	20241116	0.530
97	1	Hydro_NonPumped_New	20241113	0.530
104	1	Hydro_NonPumped_New	20241116	0.564
104	1	Hydro_NonPumped_New	20241113	0.564
98	1	Hydro_NonPumped_New	20241225	0.867
98	1	Hydro_NonPumped_New	20241207	0.867
104	1	Hydro_NonPumped_New	20241225	0.629
104	1	Hydro_NonPumped_New	20241207	0.629
109	S18	Hydro_NonPumped_New	20241225	0.320
109	S18	Hydro_NonPumped_New	20241207	0.320
108	S18	Hydro_NonPumped_New	20241225	0.608
108	S18	Hydro_NonPumped_New	20241207	0.608
107	S18	Hydro_NonPumped_New	20241225	0.462
107	S18	Hydro_NonPumped_New	20241207	0.462
102	1	Hydro_NonPumped_New	20241225	0.629
102	1	Hydro_NonPumped_New	20241207	0.629
101	1	Hydro_NonPumped_New	20241225	0.757
101	1	Hydro_NonPumped_New	20241207	0.757
106	S1	Hydro_NonPumped_New	20241225	0.120
106	S1	Hydro_NonPumped_New	20241207	0.120
100	1	Hydro_NonPumped_New	20241225	0.498
100	1	Hydro_NonPumped_New	20241207	0.498
97	1	Hydro_NonPumped_New	20241225	0.570
97	1	Hydro_NonPumped_New	20241207	0.570
105	1	Hydro_NonPumped_New	20241225	0.757
105	1	Hydro_NonPumped_New	20241207	0.757
99	1	Hydro_NonPumped_New	20241225	0.629
99	1	Hydro_NonPumped_New	20241207	0.629
103	1	Hydro_NonPumped_New	20241225	0.876
103	1	Hydro_NonPumped_New	20241207	0.876
109	S18	Hydro_NonPumped_New	20280118	0.179
109	S18	Hydro_NonPumped_New	20280116	0.179
104	1	Hydro_NonPumped_New	20280118	0.771
104	1	Hydro_NonPumped_New	20280116	0.771
101	1	Hydro_NonPumped_New	20280118	0.677
101	1	Hydro_NonPumped_New	20280116	0.677
99	1	Hydro_NonPumped_New	20280118	0.771
99	1	Hydro_NonPumped_New	20280116	0.771
98	1	Hydro_NonPumped_New	20280118	0.843
98	1	Hydro_NonPumped_New	20280116	0.843
102	1	Hydro_NonPumped_New	20280118	0.771
102	1	Hydro_NonPumped_New	20280116	0.771
107	S18	Hydro_NonPumped_New	20280118	0.411
107	S18	Hydro_NonPumped_New	20280116	0.411
100	1	Hydro_NonPumped_New	20280118	0.462
100	1	Hydro_NonPumped_New	20280116	0.462
105	1	Hydro_NonPumped_New	20280118	0.677
105	1	Hydro_NonPumped_New	20280116	0.677
106	S1	Hydro_NonPumped_New	20280118	0.036
106	S1	Hydro_NonPumped_New	20280116	0.036
108	S18	Hydro_NonPumped_New	20280118	0.548
108	S18	Hydro_NonPumped_New	20280116	0.548
97	1	Hydro_NonPumped_New	20280118	0.797
97	1	Hydro_NonPumped_New	20280116	0.797
103	1	Hydro_NonPumped_New	20280118	0.870
103	1	Hydro_NonPumped_New	20280116	0.870
98	1	Hydro_NonPumped_New	20280221	0.843
98	1	Hydro_NonPumped_New	20280220	0.843
100	1	Hydro_NonPumped_New	20280221	0.327
100	1	Hydro_NonPumped_New	20280220	0.327
101	1	Hydro_NonPumped_New	20280221	0.661
101	1	Hydro_NonPumped_New	20280220	0.661
104	1	Hydro_NonPumped_New	20280221	0.857
104	1	Hydro_NonPumped_New	20280220	0.857
105	1	Hydro_NonPumped_New	20280221	0.661
105	1	Hydro_NonPumped_New	20280220	0.661
107	S18	Hydro_NonPumped_New	20280221	0.379
107	S18	Hydro_NonPumped_New	20280220	0.379
108	S18	Hydro_NonPumped_New	20280221	0.474
108	S18	Hydro_NonPumped_New	20280220	0.474
103	1	Hydro_NonPumped_New	20280221	0.895
103	1	Hydro_NonPumped_New	20280220	0.895
99	1	Hydro_NonPumped_New	20280221	0.857
99	1	Hydro_NonPumped_New	20280220	0.857
106	S1	Hydro_NonPumped_New	20280221	0.023
106	S1	Hydro_NonPumped_New	20280220	0.023
102	1	Hydro_NonPumped_New	20280221	0.857
102	1	Hydro_NonPumped_New	20280220	0.857
97	1	Hydro_NonPumped_New	20280221	0.569
97	1	Hydro_NonPumped_New	20280220	0.569
109	S18	Hydro_NonPumped_New	20280221	0.151
109	S18	Hydro_NonPumped_New	20280220	0.151
109	S18	Hydro_NonPumped_New	20280325	0.195
109	S18	Hydro_NonPumped_New	20280306	0.195
99	1	Hydro_NonPumped_New	20280325	0.877
99	1	Hydro_NonPumped_New	20280306	0.877
97	1	Hydro_NonPumped_New	20280325	0.374
97	1	Hydro_NonPumped_New	20280306	0.374
104	1	Hydro_NonPumped_New	20280325	0.877
104	1	Hydro_NonPumped_New	20280306	0.877
100	1	Hydro_NonPumped_New	20280325	0.291
100	1	Hydro_NonPumped_New	20280306	0.291
107	S18	Hydro_NonPumped_New	20280325	0.375
107	S18	Hydro_NonPumped_New	20280306	0.375
101	1	Hydro_NonPumped_New	20280325	0.417
101	1	Hydro_NonPumped_New	20280306	0.417
98	1	Hydro_NonPumped_New	20280325	0.850
98	1	Hydro_NonPumped_New	20280306	0.850
103	1	Hydro_NonPumped_New	20280325	0.852
103	1	Hydro_NonPumped_New	20280306	0.852
106	S1	Hydro_NonPumped_New	20280325	0.021
106	S1	Hydro_NonPumped_New	20280306	0.021
108	S18	Hydro_NonPumped_New	20280325	0.393
108	S18	Hydro_NonPumped_New	20280306	0.393
105	1	Hydro_NonPumped_New	20280325	0.417
105	1	Hydro_NonPumped_New	20280306	0.417
102	1	Hydro_NonPumped_New	20280325	0.877
102	1	Hydro_NonPumped_New	20280306	0.877
100	1	Hydro_NonPumped_New	20280403	0.389
100	1	Hydro_NonPumped_New	20280421	0.389
104	1	Hydro_NonPumped_New	20280403	0.808
104	1	Hydro_NonPumped_New	20280421	0.808
103	1	Hydro_NonPumped_New	20280403	0.719
103	1	Hydro_NonPumped_New	20280421	0.719
98	1	Hydro_NonPumped_New	20280403	0.850
98	1	Hydro_NonPumped_New	20280421	0.850
106	S1	Hydro_NonPumped_New	20280403	0.020
106	S1	Hydro_NonPumped_New	20280421	0.020
108	S18	Hydro_NonPumped_New	20280403	0.414
108	S18	Hydro_NonPumped_New	20280421	0.414
109	S18	Hydro_NonPumped_New	20280403	0.279
109	S18	Hydro_NonPumped_New	20280421	0.279
102	1	Hydro_NonPumped_New	20280403	0.808
102	1	Hydro_NonPumped_New	20280421	0.808
97	1	Hydro_NonPumped_New	20280403	0.306
97	1	Hydro_NonPumped_New	20280421	0.306
105	1	Hydro_NonPumped_New	20280403	0.498
105	1	Hydro_NonPumped_New	20280421	0.498
101	1	Hydro_NonPumped_New	20280403	0.498
101	1	Hydro_NonPumped_New	20280421	0.498
107	S18	Hydro_NonPumped_New	20280403	0.399
107	S18	Hydro_NonPumped_New	20280421	0.399
99	1	Hydro_NonPumped_New	20280403	0.808
99	1	Hydro_NonPumped_New	20280421	0.808
97	1	Hydro_NonPumped_New	20280515	0.550
97	1	Hydro_NonPumped_New	20280520	0.550
100	1	Hydro_NonPumped_New	20280515	0.405
100	1	Hydro_NonPumped_New	20280520	0.405
102	1	Hydro_NonPumped_New	20280515	0.847
102	1	Hydro_NonPumped_New	20280520	0.847
99	1	Hydro_NonPumped_New	20280515	0.847
99	1	Hydro_NonPumped_New	20280520	0.847
103	1	Hydro_NonPumped_New	20280515	0.673
103	1	Hydro_NonPumped_New	20280520	0.673
98	1	Hydro_NonPumped_New	20280515	0.851
98	1	Hydro_NonPumped_New	20280520	0.851
107	S18	Hydro_NonPumped_New	20280515	0.484
107	S18	Hydro_NonPumped_New	20280520	0.484
106	S1	Hydro_NonPumped_New	20280515	0.044
106	S1	Hydro_NonPumped_New	20280520	0.044
104	1	Hydro_NonPumped_New	20280515	0.847
104	1	Hydro_NonPumped_New	20280520	0.847
109	S18	Hydro_NonPumped_New	20280515	0.312
109	S18	Hydro_NonPumped_New	20280520	0.312
101	1	Hydro_NonPumped_New	20280515	0.490
101	1	Hydro_NonPumped_New	20280520	0.490
108	S18	Hydro_NonPumped_New	20280515	0.503
108	S18	Hydro_NonPumped_New	20280520	0.503
105	1	Hydro_NonPumped_New	20280515	0.490
105	1	Hydro_NonPumped_New	20280520	0.490
101	1	Hydro_NonPumped_New	20280614	0.367
101	1	Hydro_NonPumped_New	20280630	0.367
106	S1	Hydro_NonPumped_New	20280614	0.573
106	S1	Hydro_NonPumped_New	20280630	0.573
100	1	Hydro_NonPumped_New	20280614	0.497
100	1	Hydro_NonPumped_New	20280630	0.497
103	1	Hydro_NonPumped_New	20280614	0.593
103	1	Hydro_NonPumped_New	20280630	0.593
99	1	Hydro_NonPumped_New	20280614	0.731
99	1	Hydro_NonPumped_New	20280630	0.731
109	S18	Hydro_NonPumped_New	20280614	0.478
109	S18	Hydro_NonPumped_New	20280630	0.478
107	S18	Hydro_NonPumped_New	20280614	0.735
107	S18	Hydro_NonPumped_New	20280630	0.735
102	1	Hydro_NonPumped_New	20280614	0.731
102	1	Hydro_NonPumped_New	20280630	0.731
105	1	Hydro_NonPumped_New	20280614	0.367
105	1	Hydro_NonPumped_New	20280630	0.367
98	1	Hydro_NonPumped_New	20280614	0.829
98	1	Hydro_NonPumped_New	20280630	0.829
97	1	Hydro_NonPumped_New	20280614	0.531
97	1	Hydro_NonPumped_New	20280630	0.531
108	S18	Hydro_NonPumped_New	20280614	0.753
108	S18	Hydro_NonPumped_New	20280630	0.753
104	1	Hydro_NonPumped_New	20280614	0.731
104	1	Hydro_NonPumped_New	20280630	0.731
105	1	Hydro_NonPumped_New	20280710	0.428
105	1	Hydro_NonPumped_New	20280711	0.428
102	1	Hydro_NonPumped_New	20280710	0.606
102	1	Hydro_NonPumped_New	20280711	0.606
109	S18	Hydro_NonPumped_New	20280710	0.608
109	S18	Hydro_NonPumped_New	20280711	0.608
106	S1	Hydro_NonPumped_New	20280710	0.624
