ampl.tab 2
location_id	load_area
889	CA_PGE_CEN
9816	NM_N
9817	NM_N
7446	AZ_NM_N
9863	NM_N
3038	MEX_BAJA
3054	MEX_BAJA
8846	NM_S_TX_EPE
7514	NM_S_TX_EPE
7499	NM_S_TX_EPE
9218	NM_S_TX_EPE
9085	NM_S_TX_EPE
8923	NM_S_TX_EPE
9049	NM_S_TX_EPE
8924	NM_S_TX_EPE
8811	NM_S_TX_EPE
8772	NM_S_TX_EPE
5572	AZ_SE
5567	AZ_SE
8668	NM_S_TX_EPE
4758	AZ_APS_SW
7087	NM_S_TX_EPE
5769	AZ_SE
8773	NM_S_TX_EPE
8812	NM_S_TX_EPE
8740	NM_S_TX_EPE
4384	AZ_APS_SW
4827	AZ_APS_SW
4813	AZ_APS_SW
5479	AZ_SE
5545	AZ_SE
3055	MEX_BAJA
3047	MEX_BAJA
5551	AZ_SE
5555	AZ_SE
8308	NM_S_TX_EPE
8304	NM_S_TX_EPE
9647	NM_S_TX_EPE
9688	NM_S_TX_EPE
9638	NM_S_TX_EPE
9639	NM_S_TX_EPE
9602	NM_S_TX_EPE
9780	NM_S_TX_EPE
9694	NM_S_TX_EPE
9657	NM_S_TX_EPE
9596	NM_S_TX_EPE
10059	NM_N
5571	AZ_SE
5387	AZ_SE
5461	AZ_SE
5386	AZ_SE
5451	AZ_SE
5310	AZ_SE
5242	AZ_SE
10114	NM_N
5096	AZ_SE
5243	AZ_SE
5244	AZ_SE
5098	AZ_SE
5549	AZ_SE
5208	AZ_SE
5087	AZ_SE
5035	AZ_SE
5017	AZ_SE
5012	AZ_SE
5316	AZ_SE
5385	AZ_SE
5460	AZ_SE
5434	AZ_SE
5317	AZ_SE
5171	AZ_SE
5057	AZ_SE
5213	AZ_APS_N
4892	AZ_SE
1608	CA_SCE_CEN
5245	AZ_SE
6696	AZ_SE
6612	AZ_SE
6739	AZ_SE
6698	AZ_SE
6697	AZ_SE
6625	AZ_SE
6576	AZ_SE
7125	CO_SW
6517	AZ_SE
6546	AZ_SE
5388	AZ_SE
5389	AZ_SE
5303	AZ_SE
5255	AZ_APS_N
4835	AZ_APS_N
4797	AZ_APS_N
7955	AZ_NM_N
7981	AZ_NM_N
4230	NV_S
4248	NV_S
5575	AZ_SE
4826	AZ_APS_SW
4937	AZ_APS_SW
4893	AZ_APS_SW
4875	AZ_APS_SW
4821	AZ_APS_SW
8648	NM_S_TX_EPE
2991	MEX_BAJA
2984	MEX_BAJA
7088	NM_S_TX_EPE
7765	NM_S_TX_EPE
7774	NM_S_TX_EPE
7823	NM_S_TX_EPE
8548	NM_S_TX_EPE
8550	NM_S_TX_EPE
8411	NM_S_TX_EPE
8201	NM_S_TX_EPE
7821	NM_S_TX_EPE
7053	UT_N
7435	NM_S_TX_EPE
7167	NM_S_TX_EPE
7197	NM_S_TX_EPE
7266	NM_S_TX_EPE
7249	NM_S_TX_EPE
7224	NM_S_TX_EPE
7240	NM_S_TX_EPE
4898	AZ_APS_N
8547	NM_S_TX_EPE
8597	NM_S_TX_EPE
8099	NM_S_TX_EPE
8203	NM_S_TX_EPE
4998	AZ_APS_N
8413	NM_S_TX_EPE
8256	NM_S_TX_EPE
8549	NM_S_TX_EPE
8414	NM_S_TX_EPE
2051	CA_SCE_CEN
8174	NM_S_TX_EPE
2030	CA_SCE_CEN
2858	NV_N
7751	NM_S_TX_EPE
7946	NM_S_TX_EPE
8011	NM_S_TX_EPE
7882	NM_S_TX_EPE
7516	NM_S_TX_EPE
7494	NM_S_TX_EPE
7351	NM_S_TX_EPE
7405	NM_S_TX_EPE
7434	NM_S_TX_EPE
7802	NM_S_TX_EPE
7268	NM_S_TX_EPE
7140	NM_S_TX_EPE
7269	NM_S_TX_EPE
7267	NM_S_TX_EPE
7194	NM_S_TX_EPE
7141	NM_S_TX_EPE
8809	NM_S_TX_EPE
8159	NM_N
8682	NM_S_TX_EPE
8710	NM_S_TX_EPE
8646	NM_S_TX_EPE
8434	NM_S_TX_EPE
8322	NM_S_TX_EPE
8093	AZ_NM_N
8059	AZ_NM_N
8415	NM_S_TX_EPE
8029	AZ_NM_N
4170	AZ_NW
3811	MEX_BAJA
3629	MEX_BAJA
3865	AZ_APS_SW
3737	MEX_BAJA
3922	AZ_APS_SW
3558	MEX_BAJA
3563	MEX_BAJA
1205	CA_PGE_CEN
4475	AZ_APS_SW
7807	AZ_NM_N
7831	AZ_NM_N
5900	AZ_APS_N
5854	AZ_APS_N
5814	AZ_APS_N
5782	AZ_APS_N
5608	AZ_SE
3912	AZ_APS_SW
3900	AZ_APS_SW
4213	AZ_APS_SW
4214	AZ_APS_SW
8175	NM_S_TX_EPE
8163	NM_S_TX_EPE
5321	AZ_SE
5292	AZ_SE
8653	NM_N
8637	NM_N
5246	AZ_SE
7860	AZ_NM_N
7849	AZ_NM_N
3866	AZ_APS_SW
3857	CA_IID
8310	NM_S_TX_EPE
3816	CA_IID
5600	AZ_SE
5463	AZ_SE
5659	AZ_SE
5632	AZ_SE
5558	AZ_SE
5576	AZ_SE
5577	AZ_SE
4219	AZ_NW
5431	AZ_SE
5425	AZ_SE
8901	NM_S_TX_EPE
8976	NM_S_TX_EPE
5773	AZ_SE
8416	NM_N
3530	CA_IID
4208	AZ_NW
5058	AZ_APS_N
5813	AZ_APS_N
3589	CA_IID
3532	CA_IID
2464	CA_SDGE
2448	CA_SDGE
8248	NM_N
4341	AZ_APS_SW
2409	CA_SDGE
2358	CA_SDGE
2374	CA_SDGE
2344	CA_SDGE
2329	CA_SDGE
8508	NM_S_TX_EPE
8489	NM_N
8475	NM_N
8474	NM_S_TX_EPE
8462	NM_N
8441	NM_N
4718	AZ_APS_SW
4492	AZ_APS_SW
6579	AZ_SE
6518	AZ_SE
3620	CA_IID
3687	CA_IID
3560	CA_IID
3590	CA_SCE_SE
3569	CA_IID
8490	NM_N
3515	CA_IID
3534	CA_IID
6742	AZ_SE
6741	AZ_SE
3621	CA_SCE_SE
3669	CA_SCE_SE
3149	CA_IID
5687	AZ_PHX
5750	AZ_PHX
5730	AZ_PHX
5556	AZ_PHX
5634	AZ_PHX
5669	AZ_PHX
5604	AZ_PHX
5348	AZ_PHX
2465	CA_SCE_S
2456	CA_SCE_S
4477	AZ_APS_SW
4363	AZ_APS_SW
4360	AZ_APS_SW
4963	AZ_APS_SW
4343	AZ_APS_SW
4604	AZ_APS_SW
4681	AZ_APS_SW
4787	AZ_APS_SW
4776	AZ_APS_SW
4684	AZ_APS_SW
4476	AZ_APS_SW
4427	AZ_APS_SW
4416	AZ_APS_SW
4206	CA_IID
4376	AZ_NW
4759	AZ_APS_SW
4829	AZ_APS_SW
4965	AZ_APS_SW
4761	AZ_APS_SW
4954	AZ_APS_SW
4919	AZ_APS_SW
4603	AZ_APS_SW
4312	AZ_APS_SW
4257	AZ_APS_SW
4762	AZ_APS_SW
3603	CA_SCE_SE
3651	CA_SCE_SE
3671	CA_SCE_SE
3511	CA_SCE_SE
3572	CA_SCE_SE
3561	CA_SCE_SE
3551	CA_SCE_SE
5443	AZ_PHX
7950	NM_N
7883	NM_N
5131	AZ_PHX
5132	AZ_PHX
5250	AZ_PHX
4896	AZ_APS_SW
4968	AZ_APS_SW
2411	CA_SCE_S
2391	CA_SCE_S
8510	NM_N
8539	NM_N
8509	NM_N
8447	NM_N
1984	CA_SCE_S
1967	CA_SCE_S
3817	CA_SCE_SE
3779	CA_SCE_SE
5585	AZ_APS_N
5490	AZ_APS_N
5024	AZ_APS_SW
5001	AZ_APS_SW
5175	AZ_APS_SW
2945	CA_IID
2891	CA_IID
2994	CA_IID
2823	CA_IID
2801	CA_SCE_S
2815	CA_SCE_S
2781	CA_SCE_S
3058	CA_IID
2837	CA_SCE_S
2822	CA_SCE_S
3353	CA_SCE_SE
4716	AZ_APS_SW
4610	AZ_APS_SW
4686	AZ_APS_SW
4687	AZ_APS_SW
4583	AZ_APS_SW
3387	CA_SCE_SE
3415	CA_SCE_SE
9021	NM_S_TX_EPE
8966	NM_S_TX_EPE
8970	NM_S_TX_EPE
8978	NM_S_TX_EPE
9031	NM_S_TX_EPE
8992	NM_S_TX_EPE
2412	CA_SCE_S
2378	CA_SCE_S
5368	AZ_APS_N
5231	AZ_APS_N
4084	AZ_APS_SW
4043	CA_SCE_SE
4015	AZ_APS_SW
4051	AZ_APS_SW
4662	AZ_APS_SW
4608	AZ_APS_SW
4538	AZ_APS_SW
4631	AZ_APS_SW
4536	AZ_APS_SW
4609	AZ_APS_SW
4539	AZ_APS_SW
4364	AZ_APS_SW
4478	AZ_APS_SW
4216	AZ_APS_SW
7824	NM_N
7844	NM_N
7744	AZ_APS_E
7780	AZ_APS_E
7752	AZ_APS_E
1768	CA_SCE_S
1769	CA_LADWP
1781	CA_SCE_S
1748	CA_LADWP
4438	AZ_APS_SW
4612	AZ_APS_SW
4365	AZ_APS_SW
9248	NM_N
9255	NM_N
4203	AZ_APS_SW
4852	AZ_APS_SW
4897	AZ_APS_SW
3748	CA_SCE_SE
3696	CA_SCE_SE
8176	NM_N
8205	NM_N
4313	AZ_APS_SW
4268	AZ_APS_SW
4254	AZ_APS_SW
4242	AZ_APS_SW
4337	AZ_APS_SW
3960	CA_SCE_SE
3818	CA_SCE_SE
3800	CA_SCE_SE
3923	CA_SCE_SE
3868	CA_SCE_SE
3416	CA_SCE_SE
4613	AZ_APS_SW
3033	CA_SCE_S
3009	CA_SCE_S
4525	AZ_APS_SW
8979	NM_N
8895	NM_N
8851	NM_N
8861	NM_N
8417	NM_N
8405	NM_N
8055	NM_N
8118	NM_N
8119	NM_N
7884	NM_N
7952	NM_N
7863	NM_N
8117	NM_N
8012	NM_N
7869	NM_N
3535	CA_SCE_SE
3453	CA_SCE_SE
4932	AZ_APS_N
4933	AZ_APS_N
7407	AZ_APS_E
7621	AZ_APS_E
7602	AZ_APS_E
7826	AZ_APS_E
7766	AZ_APS_E
9494	NM_N
9618	NM_N
9548	NM_N
3208	CA_SCE_S
3265	CA_SCE_S
3249	CA_SCE_S
3209	CA_SCE_S
2650	CA_SCE_CEN
2655	CA_SCE_CEN
3843	AZ_NW
3827	AZ_NW
2722	CA_SCE_CEN
2714	CA_SCE_CEN
8573	NM_N
5369	AZ_APS_N
3780	CA_SCE_SE
3820	AZ_NW
3819	AZ_NW
7340	AZ_APS_E
7364	AZ_APS_E
2415	CA_SCE_CEN
2414	CA_SCE_CEN
2392	CA_SCE_CEN
2562	CA_SCE_CEN
2540	CA_SCE_CEN
3143	CA_SCE_S
8178	NM_N
3151	CA_SCE_S
3150	CA_SCE_S
3310	CA_SCE_SE
3266	CA_SCE_S
3246	CA_SCE_S
3231	CA_SCE_S
7519	AZ_APS_E
3366	CA_SCE_SE
3335	CA_SCE_SE
6380	AZ_APS_E
6475	AZ_APS_E
7337	AZ_APS_E
6764	AZ_NM_N
2224	CA_SCE_CEN
2141	CA_SCE_CEN
2208	CA_SCE_CEN
6759	AZ_NM_N
7828	NM_N
2308	CA_SCE_CEN
7273	AZ_NM_N
7225	AZ_NM_N
2269	CA_SCE_CEN
3417	CA_SCE_SE
3397	CA_SCE_SE
7155	AZ_APS_E
10049	NM_N
3622	CA_SCE_SE
3618	CA_SCE_SE
6335	AZ_APS_E
6213	AZ_APS_E
6134	AZ_APS_E
6096	AZ_APS_E
6263	AZ_APS_E
6234	AZ_APS_E
6276	AZ_APS_E
6215	AZ_APS_E
6214	AZ_APS_E
6179	AZ_APS_E
6165	AZ_APS_E
6102	AZ_APS_E
6133	AZ_APS_E
5223	AZ_APS_N
5167	AZ_APS_N
5164	AZ_APS_N
5177	AZ_APS_N
5943	AZ_APS_N
5924	AZ_APS_N
1721	CA_SCE_CEN
1740	CA_SCE_CEN
8013	NM_N
2048	CA_SCE_CEN
2049	CA_SCE_CEN
2005	CA_SCE_CEN
2001	CA_SCE_CEN
1923	CA_SCE_CEN
1909	CA_SCE_CEN
1821	CA_SCE_CEN
3332	NV_S
1750	CA_SCE_CEN
1812	CA_SCE_CEN
3350	CA_SCE_CEN
8126	NM_N
1822	CA_SCE_CEN
2239	CA_SCE_CEN
2309	CA_SCE_CEN
8649	NM_N
8686	NM_N
8650	NM_N
7461	AZ_APS_E
7603	NM_N
8217	NM_N
8214	NM_N
8249	NM_N
8237	NM_N
5067	AZ_APS_N
5100	AZ_APS_N
846	CA_PGE_S
838	CA_PGE_S
3852	AZ_NW
3869	AZ_NW
6873	AZ_APS_E
7317	AZ_APS_E
5979	AZ_APS_N
5996	AZ_APS_E
8492	NM_N
6881	AZ_APS_E
797	CA_PGE_S
1021	CA_PGE_S
3383	NV_S
3368	NV_S
6941	AZ_NM_N
8687	NM_N
8640	NM_N
8420	NM_N
7501	AZ_NM_N
7554	AZ_NM_N
7520	AZ_NM_N
6476	AZ_APS_E
6454	AZ_APS_E
798	CA_PGE_S
2319	CA_SCE_CEN
2417	CA_SCE_CEN
6964	AZ_NM_N
2320	CA_SCE_CEN
2359	CA_SCE_CEN
2416	CA_SCE_CEN
7182	AZ_NM_N
7199	AZ_NM_N
2723	CA_SCE_CEN
2622	CA_SCE_CEN
2579	CA_SCE_CEN
2630	CA_SCE_CEN
2607	CA_SCE_CEN
2748	CA_SCE_CEN
2724	CA_SCE_CEN
2563	CA_SCE_CEN
6889	AZ_APS_E
6904	AZ_APS_E
7604	NM_N
7579	AZ_NM_N
5010	AZ_APS_N
4945	AZ_APS_N
4614	AZ_APS_N
4657	AZ_APS_N
8479	NM_N
8469	NM_N
1360	CA_PGE_S
1383	CA_PGE_S
8579	NM_N
8584	NM_N
2142	CA_SCE_CEN
2176	CA_SCE_CEN
2253	CA_SCE_CEN
2151	CA_SCE_CEN
2103	CA_SCE_CEN
1985	CA_SCE_CEN
1976	CA_SCE_CEN
1849	CA_SCE_CEN
2153	CA_SCE_CEN
2152	CA_SCE_CEN
1882	CA_SCE_CEN
9772	NM_N
9815	NM_N
2418	CA_SCE_CEN
2451	CA_SCE_CEN
2397	CA_SCE_CEN
2470	CA_SCE_CEN
9466	NM_N
9366	NM_N
9299	NM_N
9122	NM_N
9146	NM_N
9123	NM_N
8981	NM_N
9055	NM_N
8950	NM_N
8863	NM_N
8994	NM_N
8917	NM_N
8897	NM_N
8847	NM_N
9220	NM_N
9221	NM_N
8904	NM_N
9053	NM_N
8980	NM_N
9052	NM_N
4169	AZ_NW
4160	AZ_NW
7954	NM_N
7923	NM_N
3675	NV_S
3674	NV_S
3643	NV_S
9941	NM_N
9853	NM_N
1986	CA_SCE_CEN
2050	CA_SCE_CEN
2247	CA_SCE_CEN
2268	CA_SCE_CEN
7953	NM_N
7878	NM_N
7935	NM_N
6166	AZ_APS_E
7712	AZ_NM_N
7734	AZ_NM_N
7829	AZ_NM_N
7785	AZ_NM_N
4691	AZ_APS_N
4763	AZ_APS_N
6550	AZ_APS_E
6565	AZ_APS_E
4701	UT_N
6510	AZ_APS_E
6548	AZ_APS_E
6457	AZ_APS_E
4176	AZ_NW
4161	AZ_NW
3295	NV_N
456	CA_PGE_BAY
442	CA_PGE_BAY
1583	CA_PGE_S
1566	CA_PGE_S
1564	CA_PGE_S
1539	CA_PGE_S
1375	CA_PGE_S
1421	CA_PGE_S
2954	CA_SCE_CEN
2963	CA_SCE_CEN
4692	AZ_APS_N
6743	AZ_APS_E
6704	AZ_APS_E
6501	AZ_APS_E
6013	AZ_APS_N
5959	AZ_APS_N
5955	AZ_APS_N
5930	AZ_APS_N
8132	NM_N
8131	NM_N
2131	CA_SCE_CEN
2155	CA_SCE_CEN
1238	CA_PGE_S
2321	CA_SCE_CEN
2360	CA_SCE_CEN
10012	NM_N
9902	NM_N
10112	NM_N
10030	NM_N
9995	NM_N
10081	NM_N
10113	NM_N
2104	CA_SCE_CEN
2105	CA_SCE_CEN
7781	AZ_NM_N
5359	AZ_APS_N
4834	AZ_APS_N
4823	AZ_APS_N
9672	NM_N
9656	NM_N
4233	AZ_NW
4244	AZ_NW
7017	AZ_NM_N
3225	NV_S
3267	NV_S
3197	NV_S
3268	NV_S
6744	AZ_NM_N
6728	AZ_NM_N
3591	NV_S
7997	AZ_NM_N
6519	AZ_NM_N
8312	NM_N
8291	NM_N
4899	AZ_APS_N
2916	NV_S
2915	NV_S
5254	AZ_APS_N
5145	AZ_APS_N
10426	NM_N
10546	NM_N
10455	NM_N
10646	NM_N
1434	CA_SCE_VLY
1526	CA_SCE_VLY
1527	CA_SCE_VLY
6662	AZ_NM_N
6188	AZ_NM_N
6219	AZ_NM_N
2375	CA_SCE_CEN
2380	CA_SCE_CEN
6339	AZ_NM_N
6167	AZ_NM_N
6143	AZ_NM_N
10051	NM_N
10014	NM_N
5757	AZ_APS_N
868	CA_PGE_S
910	CA_PGE_S
3068	NV_S
3081	NV_S
3104	NV_S
3069	NV_S
1019	CA_PGE_S
7967	AZ_NM_N
7880	AZ_NM_N
7956	AZ_NM_N
8259	NM_N
8180	NM_N
628	CA_PGE_CEN
618	CA_PGE_CEN
2996	NV_S
3059	NV_S
2997	NV_S
944	CA_PGE_S
3464	NV_S
3488	NV_S
7653	AZ_NM_N
7608	AZ_NM_N
7607	AZ_NM_N
7522	AZ_NM_N
7634	AZ_NM_N
7589	AZ_NM_N
7523	AZ_NM_N
7521	AZ_NM_N
7355	AZ_NM_N
7321	AZ_NM_N
7357	AZ_NM_N
7356	AZ_NM_N
7408	AZ_NM_N
3437	NV_S
3454	NV_S
10436	NM_N
10697	NM_N
5587	AZ_APS_N
5640	AZ_APS_N
5612	AZ_APS_N
5586	AZ_APS_N
6701	AZ_NM_N
5871	AZ_APS_N
5874	AZ_APS_N
3749	NV_S
3777	NV_S
3711	NV_S
577	CA_PGE_CEN
523	CA_PGE_CEN
528	CA_PGE_CEN
2893	NV_S
2932	NV_S
2892	NV_S
7609	AZ_NM_N
7524	AZ_NM_N
8367	AZ_NM_N
3244	NV_S
3269	NV_S
4900	UT_S
2784	NV_S
2631	NV_S
10302	NM_N
10269	NM_N
10312	NM_N
3976	NV_S
792	CA_PGE_CEN
900	CA_PGE_CEN
862	CA_PGE_CEN
3977	NV_S
3978	NV_S
8243	AZ_NM_N
2644	NV_S
2757	NV_S
2803	NV_S
2726	NV_S
4517	UT_S
4513	UT_S
4767	UT_S
10313	NM_N
748	CA_PGE_CEN
751	CA_PGE_CEN
6521	AZ_NM_N
4972	UT_S
4678	UT_S
4615	UT_S
4693	UT_S
4594	UT_S
3630	NV_S
3676	NV_S
4146	UT_S
4591	UT_S
4616	UT_S
4585	UT_S
723	CA_PGE_CEN
6282	AZ_NM_N
6328	AZ_NM_N
2002	CA_SCE_CEN
1926	CA_SCE_CEN
1870	CA_SCE_CEN
1918	CA_SCE_CEN
1869	CA_SCE_CEN
9018	CO_SW
9169	NM_N
9075	NM_N
2546	NV_N
2522	NV_N
6551	AZ_NM_N
1062	CA_PGE_CEN
1288	CA_PGE_CEN
1243	CA_PGE_CEN
994	CA_PGE_CEN
997	CA_PGE_CEN
2565	NV_N
2555	NV_N
6804	UT_S
1823	CA_SCE_CEN
1800	CA_SCE_CEN
2521	NV_N
2471	NV_N
2486	NV_N
9225	CO_SW
9308	CO_SW
9354	CO_SW
9307	CO_SW
9306	CO_SW
9167	CO_SW
9291	CO_SW
9305	CO_SW
9224	CO_SW
9250	NM_N
9223	NM_N
10791	CO_E
9292	CO_SW
9309	CO_SW
10811	CO_E
10241	CO_E
3652	NV_S
3639	NV_S
2322	NV_N
2323	NV_N
1770	CA_SCE_CEN
1771	CA_SCE_CEN
1758	CA_SCE_CEN
374	CA_PGE_BAY
369	CA_PGE_BAY
2419	NV_N
2430	NV_N
1772	CA_SCE_CEN
1763	CA_SCE_CEN
378	CA_PGE_BAY
356	CA_PGE_BAY
2007	NV_N
2006	NV_N
3678	NV_S
3607	NV_S
397	CA_PGE_BAY
393	CA_PGE_BAY
2179	NV_N
2211	NV_N
2210	NV_N
2209	NV_N
10242	CO_E
3178	NV_N
3120	NV_S
3152	NV_S
3388	NV_S
3420	NV_S
2156	NV_N
2157	NV_N
8844	CO_SW
8853	CO_SW
2015	NV_N
1977	NV_N
1987	NV_N
4695	UT_S
4619	UT_S
2361	NV_N
2295	NV_N
2291	NV_N
481	CA_PGE_BAY
485	CA_PGE_BAY
3750	UT_S
3725	UT_S
3751	UT_S
3312	NV_N
2117	NV_N
2158	NV_N
7320	CO_SW
4934	UT_S
587	CA_PGE_CEN
553	CA_PGE_CEN
529	CA_PGE_CEN
503	CA_PGE_BAY
2017	NV_N
2036	NV_N
3421	NV_N
2566	NV_N
2473	NV_N
2472	NV_N
2498	NV_N
375	CA_PGE_BAY
9077	CO_SW
9126	CO_SW
9086	CO_SW
9191	CO_SW
9124	CO_SW
9112	CO_SW
9281	CO_SW
9093	CO_SW
9228	CO_SW
9311	CO_SW
9127	CO_SW
9056	CO_SW
8982	CO_SW
8880	CO_SW
9229	CO_SW
8984	CO_SW
8918	CO_SW
8884	CO_SW
9057	CO_SW
9094	CO_SW
8936	CO_SW
3326	NV_N
3370	NV_N
3872	NV_N
2090	NV_N
2108	NV_N
2895	NV_N
2894	NV_N
2947	NV_N
4119	UT_S
4109	UT_S
2214	NV_N
2195	NV_N
2311	NV_N
2272	NV_N
2313	NV_N
2240	NV_N
2245	NV_N
2187	NV_N
2213	NV_N
3062	NV_N
3105	NV_N
2998	NV_N
3132	NV_N
3874	NV_N
3154	NV_N
1890	NV_N
1928	NV_N
3653	NV_N
3753	NV_N
3447	NV_N
3679	NV_N
2908	NV_N
2920	NV_N
3871	UT_S
3914	NV_N
3853	NV_N
4231	UT_S
4315	UT_S
4330	UT_S
3000	NV_N
2420	NV_N
2421	NV_N
2986	NV_N
3085	NV_N
3015	NV_N
1929	NV_N
4112	NV_N
3245	NV_N
2010	NV_N
1978	NV_N
1988	NV_N
2159	NV_N
2171	NV_N
2596	NV_N
2609	NV_N
2610	NV_N
2597	NV_N
2608	NV_N
7610	CO_NW
3549	NV_N
3492	NV_N
3537	NV_N
3552	NV_N
3465	NV_N
9059	CO_NW
9035	CO_NW
1651	NV_N
7250	CO_NW
7276	CO_NW
3979	NV_N
3969	NV_N
3901	NV_N
3916	NV_N
7006	CO_NW
7019	CO_NW
6997	CO_NW
2161	NV_N
2125	NV_N
6965	CO_NW
6927	CO_NW
7366	CO_NW
9177	CO_NW
9230	CO_NW
10305	CO_DEN
9131	CO_NW
9116	CO_NW
10133	CO_DEN
10175	CO_DEN
10158	CO_DEN
2483	NV_N
2475	NV_N
2474	NV_N
2433	NV_N
2435	NV_N
2525	NV_N
2485	NV_N
2434	NV_N
10134	CO_DEN
10128	CO_DEN
2192	NV_N
916	CA_PGE_N
917	CA_PGE_N
830	CA_PGE_N
870	CA_PGE_N
903	CA_PGE_N
10262	CO_DEN
10333	CO_DEN
2900	ID_S_OR_E
10284	CO_DEN
10190	CO_DEN
10513	CO_DEN
10415	CO_DEN
6721	UT_N
6722	UT_N
6819	UT_N
6806	UT_N
6807	UT_N
6814	UT_N
7034	UT_N
7048	UT_N
6685	UT_N
6653	UT_N
6560	UT_N
6591	UT_N
1032	CA_PGE_N
960	CA_PGE_N
895	CA_PGE_N
918	CA_PGE_N
6682	UT_N
6723	UT_N
6676	UT_N
5416	UT_N
810	CA_PGE_N
772	CA_PGE_N
1120	CA_PGE_N
1215	CA_PGE_N
1155	CA_PGE_N
1175	CA_PGE_N
1144	CA_PGE_N
2899	ID_S_OR_E
4982	UT_N
4957	UT_N
4863	UT_N
4871	UT_N
4880	UT_N
4908	UT_N
4625	UT_N
4702	UT_N
4658	UT_N
4571	UT_N
4581	UT_N
4939	UT_N
641	OR_E
607	CA_PGE_N
608	CA_PGE_N
8334	WY_SE
235	OR_W
8423	WY_SE
999	OR_E
8315	WY_SE
238	OR_W
231	OR_W
1134	OR_E
8181	WY_SE
8182	WY_SE
9234	WY_SE
7452	WY_NW
7450	WY_SW
7749	WY_SW
7737	WY_SW
7684	WY_SW
7569	WY_SW
3001	ID_S_OR_E
2926	ID_S_OR_E
3338	ID_S_OR_E
6318	ID_E
6301	ID_E
7759	WY_NW
6411	ID_E
6503	ID_E
6512	ID_E
7793	WY_NW
2733	ID_S_OR_E
3545	ID_S_OR_E
3504	ID_S_OR_E
3776	ID_S_OR_E
3763	ID_S_OR_E
3139	ID_S_OR_E
4404	ID_E
4779	ID_E
4282	ID_E
4587	ID_E
548	OR_WA_BPA
550	OR_WA_BPA
591	OR_WA_BPA
701	OR_WA_BPA
702	OR_WA_BPA
667	OR_WA_BPA
4409	MT_SW
1163	OR_WA_BPA
1912	WA_ID_AVA
4110	MT_NW
4105	MT_NW
2081	WA_ID_AVA
2124	WA_ID_AVA
1881	WA_ID_AVA
2149	WA_ID_AVA
1446	WA_N_CEN
1502	WA_N_CEN
5066	MT_NE
5055	MT_NE
5077	MT_NE
5114	MT_NE
5115	MT_NE
1999	WA_ID_AVA
2000	WA_ID_AVA
2020	WA_ID_AVA
1942	WA_ID_AVA
4090	MT_NW
4041	MT_NW
224	CAN_BC
240	CAN_BC
225	CAN_BC
2747	CAN_BC
2740	CAN_BC
5734	CAN_ALB
6122	CAN_ALB
6105	CAN_ALB
6120	CAN_ALB
6140	CAN_ALB
6042	CAN_ALB
6061	CAN_ALB
5281	CAN_ALB
5271	CAN_ALB
6291	CAN_ALB
6229	CAN_ALB
6424	CAN_ALB
6383	CAN_ALB
6351	CAN_ALB
6316	CAN_ALB
4424	CAN_ALB
4398	CAN_ALB
6443	CAN_ALB
6290	CAN_ALB
5340	CAN_ALB
6493	CAN_ALB
5919	CAN_ALB
5673	CAN_ALB
5819	CAN_ALB
5820	CAN_ALB
5821	CAN_ALB
5596	CAN_ALB
5505	CAN_ALB
5699	CAN_ALB
5381	CAN_ALB
5649	CAN_ALB
6036	CAN_ALB
6035	CAN_ALB
5650	CAN_ALB
5412	CAN_ALB
4557	CAN_ALB
4518	CAN_ALB
4648	CAN_ALB
2084	CA_SCE_CEN
9048	NM_S_TX_EPE
3484	CA_SCE_SE
4516	AZ_APS_SW
9728	NM_S_TX_EPE
5095	AZ_SE
5130	AZ_SE
6577	AZ_SE
6575	AZ_SE
7814	NM_S_TX_EPE
7162	NM_S_TX_EPE
8202	NM_S_TX_EPE
8352	NM_S_TX_EPE
7500	NM_S_TX_EPE
7517	NM_S_TX_EPE
7677	NM_S_TX_EPE
7578	NM_S_TX_EPE
7949	NM_S_TX_EPE
7422	NM_S_TX_EPE
7436	NM_S_TX_EPE
7413	NM_S_TX_EPE
7945	NM_S_TX_EPE
8010	NM_S_TX_EPE
7947	NM_S_TX_EPE
8053	NM_S_TX_EPE
7948	NM_S_TX_EPE
7925	NM_S_TX_EPE
7676	NM_S_TX_EPE
7620	NM_S_TX_EPE
7270	NM_S_TX_EPE
8770	NM_S_TX_EPE
8729	NM_S_TX_EPE
8728	NM_S_TX_EPE
4080	AZ_APS_SW
3527	MEX_BAJA
4479	AZ_APS_SW
4217	AZ_APS_SW
5251	AZ_PHX
3457	CA_SCE_SE
3533	CA_IID
3602	CA_IID
5508	AZ_PHX
5497	AZ_PHX
5466	AZ_PHX
4415	AZ_APS_SW
4400	AZ_APS_SW
4311	AZ_APS_SW
4127	AZ_APS_SW
1924	CA_SCE_CEN
1868	CA_SCE_CEN
8931	NM_N
9017	NM_N
8993	NM_N
1607	CA_PGE_S
1545	CA_PGE_S
1565	CA_PGE_S
1466	CA_PGE_S
4887	AZ_APS_N
5637	AZ_APS_N
5638	AZ_APS_N
2946	NV_S
2868	NV_S
2825	NV_S
2727	NV_S
510	CA_PGE_CEN
9302	NM_N
9301	NM_N
1850	CA_SCE_CEN
9227	CO_SW
1609	CA_SCE_CEN
1597	CA_SCE_CEN
2186	NV_N
9067	CO_SW
9111	CO_SW
9125	CO_SW
9226	CO_SW
9129	CO_SW
