ampl.tab 4 1
project_id	la_id	technology	hour	capacity_factor
SIC18	S11	Hydro_RoR_EP	2016010808	0.975
SIC19	S1	Hydro_RoR_EP	2016010808	0.459641
SIC2	S3	Hydro_RoR_EP	2016010808	1.05455
SIC20	S18	Hydro_RoR_EP	2016010808	0.291829
SIC21	S18	Hydro_RoR_EP	2016010808	0.490196
SIC22	S18	Hydro_RoR_EP	2016010808	0.545455
SIC23	S1	Hydro_RoR_EP	2016010808	0
SIC24	S1	Hydro_RoR_EP	2016010808	0
SIC25	S3	Hydro_RoR_EP	2016010808	0.803922
SIC26	S1	Hydro_RoR_EP	2016010808	0.5
SIC27	S1	Hydro_RoR_EP	2016010808	0.264706
SIC28	S8	Hydro_RoR_EP	2016010808	1
SIC29	S4	Hydro_RoR_EP	2016010808	0.242105
SIC3	S3	Hydro_RoR_EP	2016010808	0.571429
SIC30	S4	Hydro_RoR_EP	2016010808	0
SIC31	S1	Hydro_RoR_EP	2016010808	0.480226
SIC32	S4	Hydro_RoR_EP	2016010808	1
SIC33	S4	Hydro_RoR_EP	2016010808	1.08247
SIC34	S1	Hydro_RoR_EP	2016010808	0.84375
SIC35	S3	Hydro_RoR_EP	2016010808	0.569091
SIC36	S7	Hydro_RoR_EP	2016010808	0.373333
SIC37	S8	Hydro_RoR_EP	2016010808	0.548889
SIC38	S4	Hydro_RoR_EP	2016010808	1.01852
SIC39	S8	Hydro_RoR_EP	2016010808	1.05789
SIC4	S3	Hydro_RoR_EP	2016010808	0.656463
SIC40	S1	Hydro_RoR_EP	2016010808	0.632653
SIC41	S18	Hydro_RoR_EP	2016010808	0.636364
SIC42	S1	Hydro_RoR_EP	2016010808	0.622
SIC43	S7	Hydro_RoR_EP	2016010808	0.244898
SIC44	S1	Hydro_RoR_EP	2016010808	0.267857
SIC45	S4	Hydro_RoR_EP	2016010808	0.655738
SIC46	S4	Hydro_RoR_EP	2016010808	0.48
SIC47	S8	Hydro_RoR_EP	2016010808	0.510666
SIC48	S3	Hydro_RoR_EP	2016010808	0
SIC49	S3	Hydro_RoR_EP	2016010808	0
SIC5	S3	Hydro_RoR_EP	2016010808	0.832061
SIC50	S4	Hydro_RoR_EP	2016010808	0.733333
SIC51	S8	Hydro_RoR_EP	2016010808	0
SIC52	S8	Hydro_RoR_EP	2016010808	0.428571
SIC53	S18	Hydro_RoR_EP	2016010808	0
SIC6	S4	Hydro_RoR_EP	2016010808	0.421053
SIC7	S4	Hydro_RoR_EP	2016010808	0.451613
SIC70	S7	Wind_EP	2016010808	0
SIC71	S7	Wind_EP	2016010808	0.015
SIC72	S10	Wind_EP	2016010808	0.151515
SIC73	S5	Wind_EP	2016010808	0
SIC74	S7	Wind_EP	2016010808	0
SIC8	S4	Hydro_RoR_EP	2016010808	0.563483
SIC9	S4	Hydro_RoR_EP	2016010808	0.877551
SIC1	S7	Hydro_RoR_EP	2016010810	0
SIC10	S4	Hydro_RoR_EP	2016010810	0.913636
SIC11	S4	Hydro_RoR_EP	2016010810	1
SIC12	S4	Hydro_RoR_EP	2016010810	0.548387
SIC13	S4	Hydro_RoR_EP	2016010810	0.921053
SIC14	S4	Hydro_RoR_EP	2016010810	0
SIC15	S4	Hydro_RoR_EP	2016010810	0.916667
